iter	PrecisionAt:top=5	MAP:top=5
896	0.1338888889	0.1556121914
897	0.1335555556	0.1555362654
898	0.1336666667	0.1556084877
899	0.1335555556	0.1553691358
900	0.1336666667	0.1555080247
901	0.1337777778	0.1553881173
902	0.134	0.1554908951
903	0.134	0.1554569444
904	0.1341111111	0.1558390432
905	0.1342222222	0.1559251543
906	0.1341111111	0.1558387346
907	0.1341111111	0.1559174383
908	0.1338888889	0.1558595679
909	0.134	0.155832716
910	0.134	0.1560919753
911	0.1338888889	0.1561404321
912	0.1336666667	0.1560270062
913	0.1338888889	0.1559529321
914	0.1337777778	0.1559177469
915	0.1337777778	0.1560149691
916	0.1338888889	0.1560692901
917	0.134	0.1561578704
918	0.1341111111	0.1562692901
919	0.1341111111	0.1564341049
920	0.1341111111	0.1566109568
921	0.1341111111	0.1566066358
922	0.1343333333	0.1567658951
923	0.1343333333	0.1566686728
924	0.1342222222	0.1565868827
925	0.1345555556	0.1567688272
926	0.1345555556	0.1567166667
927	0.1347777778	0.1569382716
928	0.1346666667	0.1569364198
929	0.1346666667	0.1570549383
930	0.1346666667	0.1571617284
931	0.1347777778	0.157204321
932	0.1347777778	0.1570084877
933	0.1348888889	0.1570566358
934	0.1351111111	0.1571955247
935	0.1351111111	0.1571862654
936	0.135	0.1572294753
937	0.135	0.1571526235
938	0.1348888889	0.1571319444
939	0.135	0.1571557099
940	0.1353333333	0.1573384259
941	0.1356666667	0.1576023148
942	0.1356666667	0.1576530864
943	0.1355555556	0.1576364198
944	0.1356666667	0.1576503086
945	0.1355555556	0.1576641975
946	0.1352222222	0.1577074074
947	0.1351111111	0.157537963
948	0.1352222222	0.1576594136
949	0.1353333333	0.1576282407
950	0.1354444444	0.1576029321
951	0.1354444444	0.1576294753
952	0.1354444444	0.1575819444
953	0.1351111111	0.1573949074
954	0.1352222222	0.1575439815
955	0.1353333333	0.1577421296
956	0.1354444444	0.1578050926
957	0.1354444444	0.1577736111
958	0.1353333333	0.1580507716
959	0.1352222222	0.157958179
960	0.1353333333	0.1581479938
961	0.1352222222	0.1581229938
962	0.1352222222	0.1580813272
963	0.1353333333	0.1580720679
964	0.1354444444	0.1581822531
965	0.1353333333	0.1580322531
966	0.1354444444	0.1582344136
967	0.1356666667	0.1583973765
968	0.1358888889	0.1584478395
969	0.1357777778	0.1584263889
970	0.1355555556	0.1585652778
971	0.1358888889	0.1584726852
972	0.1361111111	0.1588563272
973	0.1361111111	0.1589229938
974	0.1361111111	0.1589717593
975	0.1361111111	0.1589365741
976	0.1363333333	0.1590973765
977	0.1363333333	0.1590959877
978	0.1363333333	0.1590617284
979	0.1362222222	0.158850463
980	0.136	0.1588680556
981	0.136	0.1588393519
982	0.1363333333	0.1590212963
983	0.1367777778	0.1591487654
984	0.1366666667	0.1590135802
985	0.1364444444	0.1590799383
986	0.1364444444	0.1590679012
987	0.1366666667	0.1591817901
988	0.1367777778	0.1594901235
989	0.1367777778	0.1595580247
990	0.1365555556	0.1594887346
991	0.1365555556	0.1597396605
992	0.1365555556	0.1595927469
993	0.1365555556	0.1595896605
994	0.1364444444	0.1597100309
995	0.1362222222	0.1595733025
996	0.1362222222	0.1594891975
997	0.1363333333	0.1595800926
998	0.1365555556	0.1597013889
999	0.1365555556	0.1595671296
1000	0.1363333333	0.159574537
1001	0.1363333333	0.1596032407
1002	0.1363333333	0.1596912037
1003	0.1361111111	0.1594959877
1004	0.1361111111	0.1595984568
1005	0.1361111111	0.1595246914
1006	0.1362222222	0.1598141975
1007	0.1362222222	0.1596802469
1008	0.1364444444	0.1597771605
1009	0.1362222222	0.159670679
1010	0.1364444444	0.1596938272
1011	0.1365555556	0.1599046296
1012	0.1364444444	0.159774537
1013	0.1367777778	0.1599550926
1014	0.1366666667	0.1600214506
1015	0.1365555556	0.160016821
1016	0.1366666667	0.1601834877
1017	0.1365555556	0.1601621914
1018	0.1365555556	0.1601899691
1019	0.1365555556	0.1602483025
1020	0.1364444444	0.160183179
1021	0.1362222222	0.1599192901
1022	0.1362222222	0.1600188272
1023	0.1363333333	0.1600165123
1024	0.1366666667	0.1602220679
1025	0.1366666667	0.1604566358
1026	0.1368888889	0.1605307099
1027	0.1368888889	0.1605121914
1028	0.1371111111	0.1607395062
1029	0.1374444444	0.1609675926
1030	0.1374444444	0.1609490741
1031	0.1374444444	0.1609231481
1032	0.1374444444	0.1609675926
1033	0.1376666667	0.1614138889
1034	0.138	0.161625
1035	0.1378888889	0.1615305556
1036	0.1377777778	0.1613296296
1037	0.1381111111	0.1614157407
1038	0.138	0.1616212963
1039	0.138	0.1614157407
1040	0.138	0.1612381173
1041	0.1378888889	0.1613242284
1042	0.138	0.161478858
1043	0.138	0.1615878086
1044	0.138	0.1614854938
1045	0.1377777778	0.1614785494
1046	0.1378888889	0.161445216
1047	0.1375555556	0.1612609568
1048	0.1376666667	0.1613757716
1049	0.1375555556	0.1611817901
1050	0.1382222222	0.1613822531
1051	0.1377777778	0.161137037
1052	0.1378888889	0.1611546296
1053	0.1381111111	0.161620679
1054	0.1384444444	0.1618921296
1055	0.1383333333	0.1617368827
1056	0.1385555556	0.1620516975
1057	0.1384444444	0.1619498457
1058	0.1382222222	0.1619498457
1059	0.1384444444	0.1622609568
1060	0.1384444444	0.1621162037
1061	0.1385555556	0.1620655864
1062	0.1384444444	0.1622714506
1063	0.1385555556	0.1622162037
1064	0.1387777778	0.1623742284
1065	0.139	0.1624433642
1066	0.1388888889	0.1622026235
1067	0.1388888889	0.1624378086
1068	0.1388888889	0.1623344136
1069	0.1391111111	0.1623510802
1070	0.139	0.1623233025
1071	0.1391111111	0.1624899691
1072	0.1391111111	0.1625015432
1073	0.1387777778	0.1624473765
1074	0.1387777778	0.1623087963
1075	0.1386666667	0.1621989198
1076	0.1388888889	0.1624430556
1077	0.1388888889	0.1621837963
1078	0.1388888889	0.1619240741
1079	0.1388888889	0.1620592593
1080	0.1392222222	0.1623820988
1081	0.1391111111	0.1624671296
1082	0.1391111111	0.1626032407
1083	0.139	0.1626455247
1084	0.1392222222	0.1626270062
1085	0.1392222222	0.1626899691
1086	0.1394444444	0.1627936728
1087	0.1394444444	0.1627237654
1088	0.1394444444	0.1627219136
1089	0.1395555556	0.1629712963
1090	0.1394444444	0.1629287037
1091	0.1393333333	0.1629861111
1092	0.1394444444	0.1629546296
1093	0.1395555556	0.1630472222
1094	0.1396666667	0.1630608025
1095	0.1394444444	0.1629407407
1096	0.1391111111	0.1629354938
1097	0.1392222222	0.1630027778
1098	0.1394444444	0.1632185185
1099	0.1394444444	0.163392284
1100	0.1394444444	0.1632742284
1101	0.1394444444	0.163329784
1102	0.1395555556	0.163253858
1103	0.1394444444	0.1633013889
1104	0.1393333333	0.1630115741
1105	0.1394444444	0.162825
1106	0.1395555556	0.1629157407
1107	0.1395555556	0.1628462963
1108	0.1397777778	0.1634824074
1109	0.1397777778	0.1641345679
1110	0.1397777778	0.1640419753
1111	0.1398888889	0.164279321
1112	0.1401111111	0.1644493827
1113	0.14	0.1642179012
1114	0.1398888889	0.1642376543
1115	0.1397777778	0.1642904321
1116	0.1398888889	0.1646404321
1117	0.1398888889	0.1648385802
1118	0.1401111111	0.1650030864
1119	0.1402222222	0.1650688272
1120	0.1404444444	0.1651401235
1121	0.1402222222	0.1652132716
1122	0.1404444444	0.1653688272
1123	0.1404444444	0.1650552469
1124	0.1408888889	0.1653570988
1125	0.1407777778	0.1653237654
1126	0.1406666667	0.1653455247
1127	0.1406666667	0.1657094136
1128	0.1406666667	0.1654307099
1129	0.1404444444	0.1652760802
1130	0.1407777778	0.1652967593
1131	0.1408888889	0.1653375
1132	0.1407777778	0.1653439815
1133	0.1408888889	0.1656078704
1134	0.1408888889	0.1655791667
1135	0.1407777778	0.165475463
1136	0.1407777778	0.1654733025
1137	0.1406666667	0.1652353395
1138	0.1407777778	0.1653186728
1139	0.1405555556	0.1653631173
1140	0.1406666667	0.1654612654
1141	0.1406666667	0.1654927469
1142	0.1408888889	0.1657270062
1143	0.1407777778	0.1658933642
1144	0.1406666667	0.1661180556
1145	0.1405555556	0.1659930556
1146	0.1405555556	0.1658662037
1147	0.1405555556	0.1657800926
1148	0.1404444444	0.1657541667
1149	0.1403333333	0.1656337963
1150	0.1402222222	0.1656115741
1151	0.1405555556	0.1659662037
1152	0.1404444444	0.1658458333
1153	0.1403333333	0.1657115741
1154	0.1404444444	0.1657527778
1155	0.1404444444	0.1658441358
1156	0.1405555556	0.1659515432
1157	0.1404444444	0.1659459877
1158	0.1404444444	0.1656700617
1159	0.1403333333	0.165775463
1160	0.1402222222	0.1658445988
1161	0.1403333333	0.1659615741
1162	0.1403333333	0.1659554012
1163	0.1406666667	0.1659483025
1164	0.1407777778	0.165991821
1165	0.1406666667	0.1659662037
1166	0.1406666667	0.1659847222
1167	0.1406666667	0.1659217593
1168	0.1408888889	0.1660907407
1169	0.1407777778	0.1660694444
1170	0.1408888889	0.1660597222
1171	0.1406666667	0.1657640432
1172	0.1405555556	0.165678858
1173	0.1411111111	0.1661342593
1174	0.1412222222	0.1661777778
1175	0.141	0.1659513889
1176	0.1411111111	0.166025
1177	0.1413333333	0.1662808642
1178	0.1413333333	0.1664054012
1179	0.1412222222	0.1663554012
1180	0.141	0.1663273148
1181	0.1411111111	0.1663949074
1182	0.1412222222	0.1663597222
1183	0.1411111111	0.166345216
1184	0.1414444444	0.1664393519
1185	0.1412222222	0.1663748457
1186	0.1414444444	0.166504784
1187	0.1414444444	0.1665236111
1188	0.1412222222	0.1664600309
1189	0.1412222222	0.1664646605
1190	0.1412222222	0.166471142
1191	0.1413333333	0.1665810185
1192	0.1417777778	0.1668773148
1193	0.1414444444	0.1667800926
1194	0.1412222222	0.166746142
1195	0.1415555556	0.1667276235
1196	0.1415555556	0.1667396605
1197	0.1417777778	0.1669341049
1198	0.1417777778	0.166946142
1199	0.1414444444	0.1666507716
1200	0.1413333333	0.166596142
1201	0.1411111111	0.166508179
1202	0.1411111111	0.1666118827
1203	0.1411111111	0.1665516975
1204	0.1413333333	0.1666368827
1205	0.1413333333	0.166699537
1206	0.1413333333	0.1666393519
1207	0.1414444444	0.1668433642
1208	0.1414444444	0.1667016975
1209	0.1415555556	0.1668174383
1210	0.1415555556	0.1668489198
1211	0.1414444444	0.1667226852
1212	0.1416666667	0.1668939815
1213	0.1416666667	0.1669050926
1214	0.1415555556	0.1668439815
1215	0.1415555556	0.1669915123
1216	0.1415555556	0.166895216
1217	0.1415555556	0.1668118827
1218	0.1416666667	0.1670100309
1219	0.1418888889	0.1671757716
1220	0.1417777778	0.1671396605
1221	0.1418888889	0.1673229938
1222	0.1418888889	0.1672776235
1223	0.1417777778	0.167196142
1224	0.1415555556	0.1673141975
1225	0.1415555556	0.1673339506
1226	0.1417777778	0.167441358
1227	0.1414444444	0.1672283951
1228	0.1417777778	0.1673466049
1229	0.1417777778	0.167357716
1230	0.1416666667	0.1673438272
1231	0.1415555556	0.1673484568
1232	0.1413333333	0.1670924383
1233	0.1414444444	0.1671878086
1234	0.1415555556	0.167183179
1235	0.1415555556	0.1671530864
1236	0.1413333333	0.167182716
1237	0.1413333333	0.167058642
1238	0.1411111111	0.1670141975
1239	0.1411111111	0.1670734568
1240	0.1411111111	0.1670984568
1241	0.1411111111	0.1671395062
1242	0.1412222222	0.1671345679
1243	0.1412222222	0.1670049383
1244	0.1411111111	0.1670651235
1245	0.141	0.1670243827
1246	0.1408888889	0.1670975309
1247	0.1408888889	0.1669660494
1248	0.1408888889	0.1670993827
1249	0.1408888889	0.1669660494
1250	0.141	0.1670604938
1251	0.1411111111	0.1670484568
1252	0.1413333333	0.1671867284
1253	0.1413333333	0.1672830247
1254	0.1414444444	0.1673780864
1255	0.1414444444	0.1673975309
1256	0.1414444444	0.1673996914
1257	0.1413333333	0.167432716
1258	0.1413333333	0.1675114198
1259	0.1414444444	0.1676401235
1260	0.1416666667	0.1678030864
1261	0.1417777778	0.1677891975
1262	0.1418888889	0.1679549383
1263	0.1418888889	0.1679691358
1264	0.1417777778	0.1679246914
1265	0.1416666667	0.167754321
1266	0.1417777778	0.1677876543
1267	0.142	0.167842284
1268	0.1418888889	0.1678237654
1269	0.1421111111	0.1681429012
1270	0.1422222222	0.1684354938
1271	0.1421111111	0.1683007716
1272	0.1422222222	0.168208179
1273	0.1421111111	0.1680021605
1274	0.142	0.1679121914
1275	0.1418888889	0.167979321
1276	0.1418888889	0.1679746914
1277	0.142	0.1681830247
1278	0.1421111111	0.1682589506
1279	0.1424444444	0.1683959877
1280	0.1424444444	0.1685617284
1281	0.1425555556	0.168717284
1282	0.1424444444	0.1685645062
1283	0.1424444444	0.1686145062
1284	0.1428888889	0.1688682099
1285	0.1427777778	0.1688839506
1286	0.1426666667	0.1686737654
1287	0.1425555556	0.1687682099
1288	0.1426666667	0.168767284
1289	0.1426666667	0.1688126543
1290	0.1426666667	0.1688608025
1291	0.1428888889	0.1690682099
1292	0.143	0.1691270062
1293	0.1428888889	0.1690691358
1294	0.1427777778	0.1692382716
1295	0.1425555556	0.1690783951
1296	0.1425555556	0.1691570988
1297	0.143	0.1693135802
1298	0.143	0.1692271605
1299	0.1434444444	0.1694558642
1300	0.1433333333	0.1693265432
1301	0.1434444444	0.1694450617
1302	0.1436666667	0.1694469136
1303	0.1433333333	0.1691719136
1304	0.1433333333	0.1692546296
1305	0.1434444444	0.1692225309
1306	0.1433333333	0.1691864198
1307	0.1432222222	0.169357716
1308	0.1433333333	0.1696132716
1309	0.1434444444	0.1697651235
1310	0.1433333333	0.1694748457
1311	0.1432222222	0.169303858
1312	0.1431111111	0.1693233025
1313	0.1432222222	0.1693674383
1314	0.1433333333	0.1690973765
1315	0.1434444444	0.1691594136
1316	0.1434444444	0.1691816358
1317	0.1435555556	0.1693146605
1318	0.1433333333	0.1691924383
1319	0.1434444444	0.1692498457
1320	0.1436666667	0.1694510802
1321	0.1435555556	0.169428858
1322	0.1434444444	0.169408179
1323	0.1436666667	0.1693044753
1324	0.1436666667	0.169391821
1325	0.1435555556	0.1694973765
1326	0.1435555556	0.1693529321
1327	0.1436666667	0.169529784
1328	0.1441111111	0.1696899691
1329	0.1438888889	0.1696189815
1330	0.1438888889	0.1698307099
1331	0.144	0.1700149691
1332	0.144	0.1700177469
1333	0.1437777778	0.169917284
1334	0.1438888889	0.1700858025
1335	0.144	0.1702191358
1336	0.1441111111	0.1700888889
1337	0.144	0.1701691358
1338	0.1442222222	0.1701262346
1339	0.1442222222	0.1702330247
1340	0.1444444444	0.170357716
1341	0.1448888889	0.1705114198
1342	0.1447777778	0.1704762346
1343	0.1448888889	0.1704979938
1344	0.1447777778	0.1706050926
1345	0.1444444444	0.1702625
1346	0.1444444444	0.1704194444
1347	0.1444444444	0.1703324074
1348	0.1445555556	0.170407716
1349	0.1447777778	0.1705435185
1350	0.1447777778	0.1704990741
1351	0.1447777778	0.170562963
1352	0.1447777778	0.1706277778
1353	0.1451111111	0.170717284
1354	0.1446666667	0.170479321
1355	0.1447777778	0.1703740741
1356	0.1447777778	0.1705324074
1357	0.1444444444	0.1704435185
1358	0.145	0.1709412037
1359	0.1447777778	0.1708180556
1360	0.1446666667	0.1707282407
1361	0.1446666667	0.1707344136
1362	0.1444444444	0.1706001543
1363	0.1444444444	0.1707154321
1364	0.1444444444	0.1706867284
1365	0.1446666667	0.1708395062
1366	0.1451111111	0.1711376543
1367	0.1452222222	0.171116358
1368	0.1448888889	0.1708166667
1369	0.1452222222	0.1710302469
1370	0.1453333333	0.1711731481
1371	0.1452222222	0.1709768519
1372	0.1452222222	0.1711055556
1373	0.1452222222	0.1710240741
1374	0.1454444444	0.1713476852
1375	0.1453333333	0.1713311728
1376	0.1455555556	0.1715682099
1377	0.1453333333	0.1711737654
1378	0.1448888889	0.1709638889
1379	0.145	0.170925
1380	0.1448888889	0.170825
1381	0.145	0.1707925926
1382	0.1452222222	0.1709611111
1383	0.1453333333	0.1710666667
1384	0.1453333333	0.171120679
1385	0.1452222222	0.1710884259
1386	0.1453333333	0.1711859568
1387	0.1454444444	0.1711350309
1388	0.1454444444	0.1711591049
1389	0.1456666667	0.1712192901
1390	0.1454444444	0.1711319444
1391	0.1456666667	0.1713069444
1392	0.1456666667	0.1713003086
1393	0.1458888889	0.171595679
1394	0.1461111111	0.171721142
1395	0.146	0.1718134259
1396	0.1461111111	0.1718415123
1397	0.1458888889	0.1718558642
1398	0.1461111111	0.1719666667
1399	0.1462222222	0.1720324074
1400	0.1463333333	0.1722125
1401	0.1463333333	0.1722402778
1402	0.1465555556	0.1726060185
1403	0.1466666667	0.1727263889
1404	0.1464444444	0.1722467593
1405	0.1463333333	0.1724804012
1406	0.1462222222	0.172333179
1407	0.1463333333	0.1724165123
1408	0.1464444444	0.172754784
1409	0.1465555556	0.172945216
1410	0.1466666667	0.1729493827
1411	0.1466666667	0.1728533951
1412	0.1468888889	0.1729657407
1413	0.1467777778	0.1727990741
1414	0.1466666667	0.172758642
1415	0.1465555556	0.1725790123
1416	0.1464444444	0.1725382716
1417	0.1464444444	0.1725888889
1418	0.1467777778	0.172732716
1419	0.1467777778	0.1726345679
1420	0.1467777778	0.1726345679
1421	0.1467777778	0.1726962963
1422	0.1467777778	0.1728351852
1423	0.147	0.1729912037
1424	0.1474444444	0.173078858
1425	0.1468888889	0.1727936728
1426	0.147	0.1728598765
1427	0.1467777778	0.1726904321
1428	0.1467777778	0.1726533951
1429	0.147	0.1727774691
1430	0.1468888889	0.1725404321
1431	0.1471111111	0.1727901235
1432	0.1473333333	0.1729962963
1433	0.147	0.1727518519
1434	0.1473333333	0.1729925926
1435	0.1473333333	0.1731382716
1436	0.1474444444	0.1730623457
1437	0.1476666667	0.173445679
1438	0.1474444444	0.1737067901
1439	0.1472222222	0.1735802469
1440	0.1472222222	0.1736552469
1441	0.1472222222	0.1737632716
1442	0.1466666667	0.1735132716
1443	0.1472222222	0.1736759259
1444	0.147	0.1736199074
1445	0.1472222222	0.1738214506
1446	0.1473333333	0.1739078704
1447	0.1474444444	0.1739782407
1448	0.1474444444	0.1740421296
1449	0.1474444444	0.1740274691
1450	0.1472222222	0.1738742284
1451	0.1473333333	0.1739069444
1452	0.1471111111	0.1735425926
1453	0.1472222222	0.1736092593
1454	0.1472222222	0.173462963
1455	0.1472222222	0.1735518519
1456	0.1471111111	0.1734185185
1457	0.1473333333	0.173487037
1458	0.1472222222	0.1735441358
1459	0.1473333333	0.1737959877
1460	0.1474444444	0.1738388889
1461	0.1478888889	0.1743259259
1462	0.1476666667	0.174162037
1463	0.1475555556	0.1742145062
1464	0.1474444444	0.1742067901
1465	0.1477777778	0.1743373457
1466	0.1478888889	0.1744487654
1467	0.148	0.1745246914
1468	0.1476666667	0.174004321
1469	0.1476666667	0.1741108025
1470	0.1476666667	0.1744033951
1471	0.1477777778	0.1741274691
1472	0.1476666667	0.1740950617
1473	0.1478888889	0.174554321
1474	0.1478888889	0.1746881173
1475	0.1477777778	0.1744612654
1476	0.1476666667	0.174428858
1477	0.1478888889	0.1743183642
1478	0.1478888889	0.1747140432
1479	0.1476666667	0.174541821
1480	0.1478888889	0.1742779321
1481	0.1476666667	0.1741720679
1482	0.1475555556	0.1743390432
1483	0.1477777778	0.1742945988
1484	0.1476666667	0.174328858
1485	0.1476666667	0.1743316358
1486	0.1477777778	0.1744658951
1487	0.1476666667	0.1747304012
1488	0.1478888889	0.1748942901
1489	0.1478888889	0.1746862654
1490	0.1481111111	0.1748853395
1491	0.1483333333	0.1748714506
1492	0.1482222222	0.1747307099
1493	0.1481111111	0.1747075617
1494	0.1477777778	0.1744770062
1495	0.1476666667	0.1744520062
1496	0.1473333333	0.1741992284
1497	0.1474444444	0.174566358
1498	0.1477777778	0.1748487654
1499	0.1476666667	0.1747561728
1500	0.148	0.1749783951
1501	0.148	0.174942284
1502	0.1478888889	0.1749260802
1503	0.1477777778	0.175004321
1504	0.1477777778	0.1750487654
1505	0.1477777778	0.1751251543
1506	0.1475555556	0.1749557099
1507	0.1476666667	0.1750575617
1508	0.1475555556	0.1751140432
1509	0.1477777778	0.1751936728
1510	0.1477777778	0.1751770062
1511	0.1478888889	0.1752427469
1512	0.1477777778	0.1753876543
1513	0.1482222222	0.175645216
1514	0.148	0.175508179
1515	0.1481111111	0.1756841049
1516	0.148	0.1756878086
1517	0.1483333333	0.1759921296
1518	0.148	0.1757574074
1519	0.1481111111	0.1756064815
1520	0.1484444444	0.1758439815
1521	0.1485555556	0.1760567901
1522	0.1485555556	0.1760162037
1523	0.1485555556	0.1760217593
1524	0.1483333333	0.1760050926
1525	0.1481111111	0.1759609568
1526	0.1484444444	0.1762220679
1527	0.1483333333	0.1762350309
1528	0.1481111111	0.1759757716
1529	0.1478888889	0.1758486111
1530	0.148	0.1758850309
1531	0.1481111111	0.1759998457
1532	0.1482222222	0.1759595679
1533	0.1481111111	0.1759040123
1534	0.1478888889	0.1757947531
1535	0.1481111111	0.1759373457
1536	0.1481111111	0.1760095679
1537	0.1481111111	0.176033179
1538	0.1483333333	0.176158179
1539	0.1485555556	0.1764054012
1540	0.1485555556	0.176333642
1541	0.1485555556	0.1763475309
1542	0.1486666667	0.1764660494
1543	0.1485555556	0.1763521605
1544	0.1487777778	0.176458642
1545	0.1487777778	0.1763753086
1546	0.149	0.1765040123
1547	0.1488888889	0.1766845679
1548	0.1488888889	0.1769049383
1549	0.1486666667	0.1765027778
1550	0.1488888889	0.1767472222
1551	0.1487777778	0.1767808642
1552	0.1486666667	0.1766512346
1553	0.1491111111	0.1767021605
1554	0.1491111111	0.1766737654
1555	0.1488888889	0.1765191358
1556	0.1487777778	0.1767614198
1557	0.1487777778	0.1766549383
1558	0.1485555556	0.1766493827
1559	0.1485555556	0.176508642
1560	0.1486666667	0.1765268519
1561	0.1488888889	0.1766148148
1562	0.1492222222	0.1767703704
1563	0.1494444444	0.1770944444
1564	0.1491111111	0.1768240741
1565	0.1491111111	0.1768703704
1566	0.1492222222	0.1768851852
1567	0.1493333333	0.1769253086
1568	0.1491111111	0.1768719136
1569	0.1493333333	0.1770864198
1570	0.1492222222	0.1771049383
1571	0.1491111111	0.1770165123
1572	0.1494444444	0.1772424383
1573	0.1492222222	0.1772986111
1574	0.1495555556	0.1774628086
1575	0.1495555556	0.1776236111
1576	0.1497777778	0.1776319444
1577	0.1502222222	0.1778652778
1578	0.1501111111	0.1779078704
1579	0.1497777778	0.1777449074
1580	0.1498888889	0.1779683642
1581	0.1495555556	0.1777683642
1582	0.1494444444	0.1776350309
1583	0.1496666667	0.1777893519
1584	0.1501111111	0.1779609568
1585	0.1503333333	0.1779430556
1586	0.1501111111	0.1778875
1587	0.1501111111	0.177733179
1588	0.1501111111	0.1777569444
1589	0.15	0.1778205247
1590	0.1498888889	0.1778689815
1591	0.15	0.1779634259
1592	0.1497777778	0.1778375
1593	0.1501111111	0.1778353395
1594	0.1501111111	0.1780205247
1595	0.1501111111	0.1781378086
1596	0.1498888889	0.1780970679
1597	0.1501111111	0.1783541667
1598	0.1501111111	0.1783476852
1599	0.1497777778	0.1782618827
1600	0.1497777778	0.1782970679
1601	0.1497777778	0.1785304012
1602	0.15	0.1785149691
1603	0.1501111111	0.1784439815
1604	0.15	0.1782845679
1605	0.1497777778	0.1781598765
1606	0.1498888889	0.1783944444
1607	0.1497777778	0.178341821
1608	0.1498888889	0.1784816358
1609	0.1498888889	0.1783149691
1610	0.15	0.1787964506
1611	0.15	0.1785770062
1612	0.1501111111	0.1786054012
1613	0.1498888889	0.1787665123
1614	0.1498888889	0.1787507716
1615	0.1498888889	0.1784313272
1616	0.1501111111	0.1788470679
1617	0.1502222222	0.1786942901
1618	0.1502222222	0.1783396605
1619	0.1502222222	0.1784591049
1620	0.1501111111	0.1782924383
1621	0.1501111111	0.1783016975
1622	0.1504444444	0.1782887346
1623	0.1502222222	0.178258179
1624	0.1503333333	0.178570216
1625	0.1503333333	0.1785692901
1626	0.1504444444	0.1785804012
1627	0.1503333333	0.1785933642
1628	0.1503333333	0.1786739198
1629	0.1503333333	0.1786692901
1630	0.1505555556	0.1788066358
1631	0.1505555556	0.1788057099
1632	0.1508888889	0.1789816358
1633	0.1508888889	0.1790121914
1634	0.151	0.1792662037
1635	0.151	0.1791828704
1636	0.1513333333	0.1794359568
1637	0.1514444444	0.1799572531
1638	0.1514444444	0.1799544753
1639	0.1513333333	0.1797106481
1640	0.1512222222	0.1796810185
1641	0.151	0.1798837963
1642	0.1512222222	0.1796597222
1643	0.1512222222	0.1796226852
1644	0.1512222222	0.1796875
1645	0.151	0.1795967593
1646	0.1507777778	0.1792986111
1647	0.1507777778	0.1796313272
1648	0.1511111111	0.1797341049
1649	0.1512222222	0.1797507716
1650	0.1511111111	0.1797603395
1651	0.1511111111	0.1796825617
1652	0.1512222222	0.1797787037
1653	0.1514444444	0.1797037037
1654	0.1515555556	0.1799503086
1655	0.1515555556	0.1802697531
1656	0.1515555556	0.1801489198
1657	0.1515555556	0.1800657407
1658	0.1514444444	0.1802148148
1659	0.1514444444	0.1799117284
1660	0.1514444444	0.1795382716
1661	0.1515555556	0.1797382716
1662	0.1516666667	0.1799919753
1663	0.1518888889	0.1801294753
1664	0.1514444444	0.1799609568
1665	0.1517777778	0.1801029321
1666	0.1513333333	0.1797029321
1667	0.1511111111	0.1797399691
1668	0.151	0.1796010802
1669	0.1508888889	0.1796820988
1670	0.1508888889	0.1795057099
1671	0.151	0.179616821
1672	0.1512222222	0.1798316358
1673	0.1512222222	0.1798689815
1674	0.1514444444	0.1799847222
1675	0.1515555556	0.179928858
1676	0.1517777778	0.1801853395
1677	0.1516666667	0.1801492284
1678	0.1516666667	0.1802910494
1679	0.1516666667	0.1802466049
1680	0.1517777778	0.1802813272
1681	0.1514444444	0.1800868827
1682	0.1513333333	0.1798445988
1683	0.1515555556	0.1801989198
1684	0.152	0.1804433642
1685	0.1521111111	0.1803729938
1686	0.152	0.1801421296
1687	0.1521111111	0.180329784
1688	0.1522222222	0.1804146605
1689	0.1523333333	0.1806632716
1690	0.1524444444	0.1804891975
1691	0.1525555556	0.180666358
1692	0.1525555556	0.1807885802
1693	0.1524444444	0.1806867284
1694	0.1523333333	0.1806691358
1695	0.1523333333	0.1805944444
1696	0.1524444444	0.1806155864
1697	0.1525555556	0.180670679
1698	0.1525555556	0.1807197531
1699	0.1524444444	0.1807410494
1700	0.1526666667	0.1809651235
1701	0.1528888889	0.1811175926
1702	0.1528888889	0.1811641975
1703	0.1528888889	0.1811104938
1704	0.153	0.181420216
1705	0.1531111111	0.1815507716
1706	0.1531111111	0.1818100309
1707	0.1532222222	0.1818580247
1708	0.1531111111	0.1819217593
1709	0.1531111111	0.1818476852
1710	0.1533333333	0.181895216
1711	0.1532222222	0.1817799383
1712	0.1532222222	0.181882716
1713	0.1532222222	0.181833642
1714	0.1534444444	0.1819938272
1715	0.1533333333	0.1819814815
1716	0.1532222222	0.1816990741
1717	0.1534444444	0.1819953704
1718	0.1534444444	0.1818779321
1719	0.1531111111	0.1818691358
1720	0.1533333333	0.1819941358
1721	0.1533333333	0.1818759259
1722	0.1535555556	0.182016358
1723	0.1536666667	0.1822200617
1724	0.1536666667	0.182092284
1725	0.1536666667	0.182067284
1726	0.1536666667	0.1820135802
1727	0.1533333333	0.1820246914
1728	0.1534444444	0.1819052469
1729	0.1535555556	0.1819506173
1730	0.1535555556	0.1821367284
1731	0.1536666667	0.1825450617
1732	0.1537777778	0.1827339506
1733	0.1541111111	0.1829820988
1734	0.1541111111	0.1829376543
1735	0.1541111111	0.1831112654
1736	0.1541111111	0.1831520062
1737	0.1543333333	0.1832265432
1738	0.1543333333	0.1832570988
1739	0.1538888889	0.183116358
1740	0.1537777778	0.1830700617
1741	0.154	0.1830824074
1742	0.1538888889	0.1830259259
