iter	Passed	Remaining
1635	365598	81343
1636	365829	81121
1637	366068	80901
1638	366290	80677
1639	366507	80452
1640	366723	80227
1641	366947	80004
1642	367168	79780
1643	367387	79555
1644	367604	79331
1645	367845	79111
1646	368066	78887
1647	368303	78666
1648	368523	78442
1649	368754	78220
1650	368976	77996
1651	369196	77772
1652	369418	77548
1653	369644	77325
1654	369868	77102
1655	370088	76878
1656	370316	76655
1657	370536	76431
1658	370760	76208
1659	370985	75984
1660	371213	75762
1661	371436	75538
1662	371657	75314
1663	371875	75090
1664	372100	74867
1665	372324	74643
1666	372544	74419
1667	372782	74198
1668	373003	73974
1669	373274	73760
1670	373505	73538
1671	373724	73314
1672	373961	73093
1673	374182	72869
1674	374405	72645
1675	374622	72421
1676	374861	72200
1677	375081	71976
1678	375318	71755
1679	375536	71530
1680	375752	71305
1681	375970	71081
1682	376188	70856
1683	376409	70632
1684	376627	70408
1685	376848	70184
1686	377072	69960
1687	377297	69737
1688	377514	69512
1689	377736	69288
1690	377950	69063
1691	378172	68839
1692	378419	68620
1693	378642	68397
1694	378864	68173
1695	379089	67949
1696	379312	67726
1697	379532	67502
1698	379750	67277
1699	379965	67052
1700	380192	66829
1701	380414	66606
1702	380635	66382
1703	380852	66157
1704	381075	65933
1705	381297	65710
1706	381515	65485
1707	381738	65262
1708	381960	65038
1709	382173	64813
1710	382397	64589
1711	382615	64365
1712	382830	64140
1713	383048	63915
1714	383287	63694
1715	383510	63471
1716	383728	63246
1717	383948	63023
1718	384165	62798
1719	384389	62575
1720	384610	62351
1721	384835	62127
1722	385058	61904
1723	385281	61680
1724	385504	61457
1725	385724	61233
1726	385943	61008
1727	386169	60785
1728	386388	60561
1729	386604	60337
1730	386819	60112
1731	387039	59888
1732	387259	59664
1733	387486	59441
1734	387703	59217
1735	387921	58992
1736	388137	58768
1737	388359	58544
1738	388576	58319
1739	388797	58096
1740	389017	57872
1741	389241	57648
1742	389459	57424
1743	389676	57200
1744	389895	56976
1745	390113	56751
1746	390342	56529
1747	390565	56305
1748	390784	56081
1749	391020	55860
1750	391247	55637
1751	391465	55412
1752	391683	55188
1753	391899	54964
1754	392116	54739
1755	392342	54516
1756	392562	54292
1757	392791	54070
1758	393010	53846
1759	393229	53622
1760	393445	53397
1761	393662	53173
1762	393888	52950
1763	394110	52726
1764	394338	52504
1765	394553	52279
1766	394768	52054
1767	394983	51830
1768	395203	51606
1769	395426	51383
1770	395642	51158
1771	395864	50935
1772	396078	50710
1773	396308	50487
1774	396532	50264
1775	396746	50040
1776	396997	49820
1777	397249	49600
1778	397460	49375
1779	397677	49151
1780	397901	48927
1781	398139	48706
1782	398371	48483
1783	398590	48259
1784	398814	48036
1785	399038	47813
1786	399260	47589
1787	399474	47365
1788	399690	47140
1789	399915	46917
1790	400130	46693
1791	400355	46469
1792	400567	46245
1793	400783	46020
1794	401002	45796
1795	401221	45573
1796	401445	45349
1797	401668	45126
1798	401886	44902
1799	402101	44677
1800	402333	44455
1801	402550	44231
1802	402764	44007
1803	402989	43783
1804	403206	43559
1805	403439	43337
1806	403653	43113
1807	403874	42889
1808	404101	42666
1809	404319	42442
1810	404565	42221
1811	404777	41996
1812	404994	41772
1813	405213	41548
1814	405456	41327
1815	405710	41107
1816	405928	40883
1817	406153	40660
1818	406388	40437
1819	406603	40213
1820	406817	39989
1821	407038	39765
1822	407257	39541
1823	407475	39317
1824	407688	39093
1825	407900	38868
1826	408115	38644
1827	408342	38421
1828	408553	38197
1829	408767	37972
1830	408982	37748
1831	409224	37527
1832	409502	37308
1833	409733	37086
1834	409950	36862
1835	410164	36637
1836	410390	36414
1837	410605	36190
1838	410835	35967
1839	411059	35744
1840	411281	35520
1841	411501	35297
1842	411719	35073
1843	411934	34849
1844	412156	34625
1845	412402	34404
1846	412651	34182
1847	412870	33959
1848	413088	33735
1849	413318	33512
1850	413534	33288
1851	413758	33064
1852	413976	32841
1853	414193	32617
1854	414412	32393
1855	414635	32169
1856	414860	31946
1857	415072	31722
1858	415293	31498
1859	415512	31275
1860	415733	31051
1861	415953	30827
1862	416170	30604
1863	416392	30380
1864	416610	30156
1865	416831	29933
1866	417055	29709
1867	417274	29486
1868	417495	29262
1869	417711	29038
1870	417930	28815
1871	418144	28591
1872	418363	28367
1873	418584	28143
1874	418806	27920
1875	419021	27696
1876	419234	27472
1877	419453	27248
1878	419670	27025
1879	419895	26801
1880	420114	26578
1881	420337	26354
1882	420559	26131
1883	420778	25907
1884	420993	25683
1885	421213	25460
1886	421445	25237
1887	421660	25013
1888	421877	24790
1889	422117	24567
1890	422336	24344
1891	422557	24120
1892	422795	23898
1893	423015	23674
1894	423246	23451
1895	423467	23228
1896	423687	23004
1897	423904	22780
1898	424123	22557
1899	424345	22333
1900	424562	22110
1901	424787	21887
1902	425016	21663
1903	425243	21440
1904	425474	21217
1905	425689	20994
1906	425905	20770
1907	426124	20546
1908	426366	20324
1909	426592	20101
1910	426813	19877
1911	427033	19654
1912	427268	19431
1913	427505	19208
1914	427777	18987
1915	428043	18765
1916	428321	18544
1917	428574	18322
1918	428840	18101
1919	429089	17878
1920	429391	17658
1921	429628	17435
1922	429845	17211
1923	430062	16987
1924	430283	16764
1925	430508	16540
1926	430721	16316
1927	430978	16094
1928	431204	15871
1929	431439	15648
1930	431659	15424
1931	431877	15200
1932	432114	14977
1933	432343	14754
1934	432560	14530
1935	432783	14306
1936	433004	14083
1937	433223	13859
1938	433442	13635
1939	433655	13412
1940	433872	13188
1941	434088	12964
1942	434314	12741
1943	434535	12517
1944	434754	12293
1945	434985	12070
1946	435210	11847
1947	435427	11623
1948	435659	11400
1949	435883	11176
1950	436110	10953
1951	436338	10729
1952	436575	10506
1953	436796	10282
1954	437044	10059
1955	437284	9836
1956	437516	9613
1957	437740	9389
1958	437966	9166
1959	438189	8942
1960	438410	8719
1961	438651	8495
1962	438968	8273
1963	439350	8053
1964	439671	7831
1965	439980	7609
1966	440301	7386
1967	440627	7164
1968	440941	6942
1969	441239	6719
1970	441523	6496
1971	441794	6272
1972	442074	6049
1973	442344	5826
1974	442612	5602
1975	442887	5379
1976	443205	5156
1977	443478	4932
1978	443742	4708
1979	444006	4484
1980	444278	4261
1981	444541	4037
1982	444910	3814
1983	445224	3590
1984	445521	3366
1985	445816	3142
1986	446089	2918
1987	446367	2694
1988	446630	2470
1989	446897	2245
1990	447146	2021
1991	447402	1796
1992	447651	1572
1993	447884	1347
1994	448139	1123
1995	448387	898
1996	448621	673
1997	448863	449
1998	449169	224
1999	449494	0
