iter	QueryRMSE	PrecisionAt:top=5	MAP:top=5
1230	0.1735331565	0.1574444444	0.1907637346
1231	0.1735293123	0.1575555556	0.1909316358
1232	0.1735268451	0.1575555556	0.1909316358
1233	0.1735208732	0.1576666667	0.1910149691
1234	0.1735175838	0.1575555556	0.1909307099
1235	0.173513973	0.1576666667	0.1911483025
1236	0.1735102441	0.1577777778	0.1912445988
1237	0.173507537	0.1577777778	0.1912010802
1238	0.1735042955	0.1577777778	0.1912535494
1239	0.1734985873	0.1576666667	0.1909510802
1240	0.1734939367	0.1575555556	0.190841821
1241	0.173490526	0.1577777778	0.1910408951
1242	0.1734862313	0.1576666667	0.1910473765
1243	0.1734825297	0.1577777778	0.1910057099
1244	0.1734779194	0.1578888889	0.1911478395
1245	0.1734746592	0.1578888889	0.191104321
1246	0.1734714164	0.158	0.1911256173
1247	0.1734661854	0.158	0.191517284
1248	0.1734616301	0.1583333333	0.1917061728
1249	0.1734572736	0.1582222222	0.1916404321
1250	0.1734536946	0.1581111111	0.1915848765
1251	0.1734499188	0.158	0.1914645062
1252	0.1734469902	0.158	0.1915015432
1253	0.1734431349	0.158	0.1915311728
1254	0.1734376878	0.158	0.1915966049
1255	0.1734329974	0.1583333333	0.1917984568
1256	0.1734280995	0.1583333333	0.1915632716
1257	0.173424037	0.1581111111	0.1913660494
1258	0.1734198167	0.1581111111	0.1912253086
1259	0.1734140033	0.1581111111	0.1912561728
1260	0.1734088605	0.1581111111	0.1914614198
1261	0.1734052476	0.1582222222	0.1914799383
1262	0.1734000354	0.1583333333	0.1918598765
1263	0.1733972601	0.1583333333	0.1919246914
1264	0.1733918075	0.1583333333	0.1919401235
1265	0.1733852646	0.1583333333	0.1916280864
1266	0.1733830095	0.1583333333	0.191632716
1267	0.1733797064	0.1583333333	0.1917391975
1268	0.1733759357	0.1584444444	0.1917854938
1269	0.1733730815	0.1584444444	0.1918259259
1270	0.1733699954	0.1582222222	0.1916518519
1271	0.1733670883	0.1583333333	0.1917407407
1272	0.1733631278	0.1584444444	0.191662963
1273	0.1733603783	0.1583333333	0.1915342593
1274	0.1733567222	0.1582222222	0.1915462963
1275	0.1733548203	0.1581111111	0.1914574074
1276	0.1733506078	0.1582222222	0.1916111111
1277	0.1733458275	0.1583333333	0.1917685185
1278	0.1733429924	0.1584444444	0.1919435185
1279	0.1733400882	0.1585555556	0.1920009259
1280	0.1733355275	0.1585555556	0.1916814815
1281	0.1733321666	0.1585555556	0.1916953704
1282	0.1733272165	0.1585555556	0.1916824074
1283	0.1733211135	0.1583333333	0.1915740741
1284	0.173317794	0.1583333333	0.1917314815
1285	0.173313923	0.1583333333	0.1916648148
1286	0.1733094273	0.1584444444	0.1917037037
1287	0.1733042015	0.1583333333	0.1917037037
1288	0.1733014928	0.1583333333	0.1917175926
1289	0.1732979557	0.1583333333	0.1917268519
1290	0.1732932127	0.1584444444	0.1917805556
1291	0.1732896629	0.1584444444	0.1917342593
1292	0.1732849542	0.1584444444	0.1917342593
1293	0.1732822185	0.1584444444	0.1917805556
1294	0.1732777616	0.1584444444	0.1917342593
1295	0.1732736836	0.1584444444	0.1917805556
1296	0.1732693929	0.1584444444	0.191887037
1297	0.1732660514	0.1585555556	0.1920074074
1298	0.1732609826	0.1586666667	0.1920824074
1299	0.1732554115	0.1585555556	0.1920830247
1300	0.173251781	0.1584444444	0.192016358
1301	0.1732477193	0.1586666667	0.1921398148
1302	0.1732437052	0.1587777778	0.1922601852
1303	0.1732399501	0.1587777778	0.1923305556
1304	0.1732357227	0.1588888889	0.1923361111
1305	0.1732312128	0.1586666667	0.1922228395
1306	0.173227695	0.1587777778	0.1923209877
1307	0.1732252022	0.1587777778	0.192816358
1308	0.1732219263	0.1586666667	0.192616358
1309	0.1732176284	0.1586666667	0.1927089506
1310	0.1732173714	0.1586666667	0.1927089506
1311	0.1732120373	0.1587777778	0.1925200617
1312	0.1732082952	0.1586666667	0.1927645062
1313	0.1732051573	0.1585555556	0.1926996914
1314	0.1732009567	0.1587777778	0.1928589506
1315	0.1731968012	0.1588888889	0.1928484568
1316	0.1731935652	0.1591111111	0.1928873457
1317	0.1731895554	0.159	0.1929058642
1318	0.1731861925	0.159	0.1929243827
1319	0.1731820862	0.159	0.1930632716
1320	0.1731786428	0.1591111111	0.1931373457
1321	0.1731742112	0.1591111111	0.1930345679
1322	0.1731693911	0.1591111111	0.1931104938
1323	0.1731665681	0.1591111111	0.1930641975
1324	0.1731624689	0.1592222222	0.1931938272
1325	0.1731574414	0.1591111111	0.1930271605
1326	0.1731530661	0.1591111111	0.1931660494
1327	0.1731488911	0.1594444444	0.1937141975
1328	0.1731441968	0.1594444444	0.1937354938
1329	0.173139929	0.1594444444	0.1937725309
1330	0.1731371909	0.1595555556	0.1936429012
1331	0.1731340457	0.1595555556	0.1936614198
1332	0.17313144	0.1595555556	0.1936182099
1333	0.1731288913	0.1595555556	0.193629321
1334	0.1731240184	0.1595555556	0.1936089506
1335	0.1731204206	0.1595555556	0.1936089506
1336	0.1731161228	0.1596666667	0.1936861111
1337	0.1731135095	0.1596666667	0.1937231481
1338	0.1731084125	0.1596666667	0.1935881173
1339	0.1731029333	0.1595555556	0.1934936728
1340	0.1730994272	0.1595555556	0.1934936728
1341	0.173094957	0.1595555556	0.1935195988
1342	0.1730920767	0.1596666667	0.1937492284
1343	0.1730886641	0.1596666667	0.1937399691
1344	0.1730860607	0.1595555556	0.1936640432
1345	0.1730834399	0.1594444444	0.1936381173
1346	0.1730804284	0.1595555556	0.1937492284
1347	0.173075942	0.1595555556	0.1937325617
1348	0.1730734738	0.1595555556	0.193704784
1349	0.1730685897	0.1595555556	0.1936992284
1350	0.1730656834	0.1595555556	0.1937186728
1351	0.1730626812	0.1596666667	0.1938631173
1352	0.1730587309	0.1597777778	0.1938445988
1353	0.1730569352	0.1598888889	0.1938692901
1354	0.1730529165	0.1596666667	0.1937016975
1355	0.1730487725	0.1596666667	0.193821142
1356	0.1730445966	0.1597777778	0.1938878086
1357	0.1730412	0.1598888889	0.1940044753
1358	0.1730368756	0.1598888889	0.1942266975
1359	0.1730341494	0.1601111111	0.1943381173
1360	0.1730300873	0.1601111111	0.1944013889
1361	0.173025692	0.1601111111	0.1943520062
1362	0.173021028	0.1601111111	0.1943890432
1363	0.1730180422	0.1601111111	0.1944260802
1364	0.173015286	0.1601111111	0.1944353395
1365	0.1730109346	0.1601111111	0.1944353395
1366	0.1730061028	0.1601111111	0.1945186728
1367	0.1730008284	0.1601111111	0.1945186728
1368	0.172997205	0.16	0.1944520062
1369	0.1729936638	0.16	0.1944520062
1370	0.1729905548	0.1598888889	0.1943825617
1371	0.1729875363	0.16	0.1944473765
1372	0.1729836604	0.16	0.1945399691
1373	0.1729816897	0.1601111111	0.194379784
1374	0.1729775821	0.1602222222	0.1945501543
1375	0.1729757754	0.1601111111	0.1945057099
1376	0.1729702168	0.1601111111	0.1947353395
1377	0.1729672005	0.16	0.1947334877
1378	0.1729655321	0.16	0.1947334877
1379	0.172961264	0.16	0.1947427469
1380	0.1729561526	0.16	0.1949233025
1381	0.1729512464	0.16	0.1949677469
1382	0.1729472152	0.1601111111	0.1951483025
1383	0.1729417852	0.1601111111	0.195166821
1384	0.1729373172	0.1601111111	0.195203858
1385	0.1729338256	0.1601111111	0.1953427469
1386	0.172929475	0.1603333333	0.1954584877
1387	0.1729246374	0.1602222222	0.1953964506
1388	0.172920828	0.1604444444	0.1953736111
1389	0.1729158654	0.1603333333	0.1953439815
1390	0.1729120566	0.1602222222	0.195325463
1391	0.1729115503	0.1603333333	0.1953921296
1392	0.1729078887	0.1602222222	0.1954816358
1393	0.172903491	0.1602222222	0.1951853395
1394	0.1729003026	0.1602222222	0.1951544753
1395	0.1728970526	0.1602222222	0.1951266975
1396	0.1728926797	0.1604444444	0.195345216
1397	0.172888173	0.1604444444	0.1956816358
1398	0.1728840015	0.1605555556	0.1958621914
1399	0.1728796293	0.1605555556	0.1960455247
1400	0.1728751831	0.1605555556	0.1960146605
1401	0.1728709454	0.1605555556	0.196070216
1402	0.1728681554	0.1604444444	0.1959313272
1403	0.1728632878	0.1604444444	0.1959868827
1404	0.1728608436	0.1605555556	0.1960535494
1405	0.1728576217	0.1605555556	0.1960766975
1406	0.172854281	0.1606666667	0.1962035494
1407	0.1728504149	0.1605555556	0.1961146605
1408	0.172846863	0.1604444444	0.1961128086
1409	0.1728416539	0.1604444444	0.1957424383
1410	0.17283678	0.1603333333	0.1956387346
1411	0.1728351486	0.1603333333	0.195583179
1412	0.1728325754	0.1603333333	0.195583179
1413	0.1728275553	0.1604444444	0.1955429012
1414	0.1728252049	0.1604444444	0.1955753086
1415	0.1728209179	0.1604444444	0.1954441358
1416	0.1728177694	0.1604444444	0.1954070988
1417	0.1728142809	0.1605555556	0.1953978395
1418	0.1728108342	0.1605555556	0.1953978395
1419	0.1728070129	0.1605555556	0.195504321
1420	0.1728048509	0.1604444444	0.1952820988
1421	0.1728013375	0.1606666667	0.195504321
1422	0.172797283	0.1606666667	0.1955274691
1423	0.1727925467	0.1606666667	0.1956959877
1424	0.1727904746	0.1607777778	0.1958743827
1425	0.1727875611	0.1607777778	0.195920679
1426	0.1727837504	0.1607777778	0.1959021605
1427	0.1727761003	0.1605555556	0.1958243827
1428	0.1727717088	0.1605555556	0.1958429012
1429	0.1727679542	0.1605555556	0.1958126543
1430	0.1727631112	0.1606666667	0.1959117284
1431	0.1727616844	0.1606666667	0.1957820988
1432	0.1727578509	0.1606666667	0.195732716
1433	0.1727545059	0.1606666667	0.195732716
1434	0.1727516954	0.1606666667	0.1960271605
1435	0.1727476963	0.1606666667	0.1960382716
1436	0.1727423051	0.1606666667	0.1960382716
1437	0.1727394451	0.1606666667	0.1960197531
1438	0.1727370202	0.1606666667	0.1960197531
1439	0.172732908	0.1608888889	0.1961447531
1440	0.1727281547	0.1607777778	0.1963049383
1441	0.1727243238	0.1608888889	0.1963635802
1442	0.1727235872	0.1608888889	0.1963635802
1443	0.1727197777	0.161	0.1964006173
1444	0.1727167604	0.161	0.1962
1445	0.1727111727	0.1608888889	0.1961259259
1446	0.1727089129	0.161	0.1961950617
1447	0.1727049899	0.161	0.1961626543
1448	0.1727013593	0.1611111111	0.1962626543
1449	0.1726981016	0.1611111111	0.1963080247
1450	0.1726933232	0.1612222222	0.1962432099
1451	0.1726894414	0.1613333333	0.1962691358
1452	0.1726870875	0.1612222222	0.1962506173
1453	0.1726849375	0.1613333333	0.1964388889
1454	0.1726790486	0.1613333333	0.1963125
1455	0.1726735079	0.1615555556	0.1967041667
1456	0.1726705618	0.1615555556	0.1970375
1457	0.1726673638	0.1615555556	0.1970486111
1458	0.172663791	0.1616666667	0.1970921296
1459	0.1726612107	0.1615555556	0.1969976852
1460	0.1726567684	0.1615555556	0.1969421296
1461	0.1726530775	0.1615555556	0.1969421296
1462	0.1726492703	0.1615555556	0.1969467593
1463	0.1726452596	0.1616666667	0.1967800926
1464	0.1726418858	0.1615555556	0.1968569444
1465	0.1726384228	0.1615555556	0.1969263889
1466	0.1726381243	0.1615555556	0.1969263889
1467	0.1726344741	0.1616666667	0.1969580247
1468	0.1726314259	0.1617777778	0.1971875
1469	0.1726286312	0.1617777778	0.1971177469
1470	0.1726256849	0.1617777778	0.1970837963
1471	0.1726207025	0.1617777778	0.1971162037
1472	0.1726157346	0.1617777778	0.1970023148
1473	0.172614598	0.1617777778	0.1969097222
1474	0.1726101807	0.1616666667	0.196925
1475	0.1726060774	0.1616666667	0.1970893519
1476	0.1726020702	0.1617777778	0.1971356481
1477	0.1725990948	0.1618888889	0.1972046296
1478	0.1725963746	0.162	0.1974268519
1479	0.1725929217	0.1618888889	0.1972262346
1480	0.1725905374	0.1618888889	0.1972540123
1481	0.1725860995	0.1618888889	0.1972540123
1482	0.1725822141	0.1618888889	0.1971780864
1483	0.1725784518	0.1617777778	0.1971040123
1484	0.1725744618	0.1618888889	0.1971583333
1485	0.1725704744	0.1621111111	0.1973222222
1486	0.1725666588	0.1622222222	0.1975
1487	0.172562572	0.1622222222	0.1975185185
1488	0.1725573805	0.1622222222	0.1975
1489	0.1725537664	0.1622222222	0.197617284
1490	0.172549941	0.1621111111	0.1975925926
1491	0.1725478648	0.1623333333	0.1977074074
1492	0.1725427711	0.1625555556	0.1978583333
1493	0.1725379425	0.1625555556	0.1978274691
1494	0.1725334014	0.1624444444	0.1977608025
1495	0.1725300315	0.1623333333	0.1977867284
1496	0.1725284849	0.1622222222	0.1976478395
1497	0.1725236358	0.1623333333	0.1977052469
1498	0.1725194938	0.1623333333	0.1977561728
1499	0.1725166447	0.1623333333	0.1977561728
1500	0.1725134007	0.1623333333	0.1976496914
1501	0.1725107097	0.1623333333	0.1976459877
1502	0.1725069649	0.1623333333	0.1978157407
1503	0.1725018354	0.1624444444	0.1980138889
1504	0.172498661	0.1624444444	0.1980277778
1505	0.1724940883	0.1624444444	0.1979398148
1506	0.1724913722	0.1624444444	0.197933642
1507	0.1724857455	0.1625555556	0.1980151235
1508	0.1724820953	0.1623333333	0.1981984568
1509	0.1724788975	0.1623333333	0.1982114198
1510	0.1724755417	0.1623333333	0.1981929012
1511	0.1724701252	0.1622222222	0.1980623457
1512	0.172467024	0.1621111111	0.1979864198
1513	0.1724634731	0.1621111111	0.1980160494
1514	0.1724603827	0.1621111111	0.1980669753
1515	0.1724549849	0.1621111111	0.1979882716
1516	0.1724511898	0.1623333333	0.1981791667
1517	0.1724466057	0.1623333333	0.1980927469
1518	0.1724434104	0.1624444444	0.1982177469
1519	0.1724378758	0.1624444444	0.1984270062
1520	0.1724339868	0.1624444444	0.1985658951
1521	0.1724310804	0.1624444444	0.1985844136
1522	0.1724269831	0.1624444444	0.1982881173
1523	0.1724232334	0.1624444444	0.1983248457
1524	0.1724209039	0.1624444444	0.1983544753
1525	0.1724180365	0.1623333333	0.1981384259
1526	0.1724136403	0.1623333333	0.1981569444
1527	0.172409633	0.1624444444	0.1983162037
1528	0.1724062013	0.1623333333	0.1982359568
1529	0.1724033503	0.1623333333	0.1982915123
1530	0.1724003006	0.1624444444	0.198333179
1531	0.1723953429	0.1625555556	0.1984072531
1532	0.1723910111	0.1626666667	0.1985097222
1533	0.1723881977	0.1625555556	0.1984850309
1534	0.1723845342	0.1626666667	0.1987757716
1535	0.1723823232	0.1626666667	0.1987449074
1536	0.1723795365	0.1626666667	0.1986708333
1537	0.1723766658	0.1626666667	0.1986708333
1538	0.1723739881	0.1626666667	0.1988652778
1539	0.1723677923	0.1627777778	0.1990106481
1540	0.1723606499	0.1626666667	0.1990643519
1541	0.172357371	0.1626666667	0.1989637346
1542	0.172353201	0.1627777778	0.1990489198
1543	0.1723489166	0.1627777778	0.1990655864
1544	0.1723448885	0.163	0.1991470679
1545	0.1723405288	0.163	0.1991748457
1546	0.172337109	0.163	0.1995391975
1547	0.1723339656	0.163	0.1995762346
1548	0.1723299454	0.1631111111	0.1996540123
1549	0.1723245014	0.1631111111	0.1993873457
1550	0.17232114	0.1631111111	0.1994910494
1551	0.1723173785	0.1631111111	0.1991947531
1552	0.172313441	0.1632222222	0.1993570988
1553	0.1723105676	0.1632222222	0.199307716
1554	0.1723078491	0.1632222222	0.1992410494
1555	0.1723060447	0.1634444444	0.1994817901
1556	0.1723029068	0.1634444444	0.1994373457
1557	0.172302134	0.1634444444	0.1994373457
1558	0.1722998599	0.1634444444	0.1994743827
1559	0.1722970514	0.1634444444	0.1994216049
1560	0.1722929443	0.1635555556	0.199532716
1561	0.1722886737	0.1635555556	0.1995882716
1562	0.1722855671	0.1636666667	0.1998401235
1563	0.172282069	0.1635555556	0.1998216049
1564	0.1722788776	0.1635555556	0.1998691358
1565	0.1722730885	0.1634444444	0.1998691358
1566	0.172269355	0.1634444444	0.1998382716
1567	0.1722658504	0.1634444444	0.1998604938
1568	0.1722644016	0.1634444444	0.1998382716
1569	0.1722596623	0.1634444444	0.1998024691
1570	0.1722547061	0.1634444444	0.1998148148
1571	0.1722513496	0.1634444444	0.1998311728
1572	0.1722466484	0.1634444444	0.199817284
1573	0.1722446467	0.1634444444	0.199817284
1574	0.172241335	0.1634444444	0.1999067901
1575	0.1722363425	0.1634444444	0.2001984568
1576	0.1722320355	0.1634444444	0.2001169753
1577	0.1722289929	0.1634444444	0.1999641975
1578	0.1722246229	0.1634444444	0.199982716
1579	0.1722204732	0.1635555556	0.2000509259
1580	0.1722203342	0.1635555556	0.2000509259
1581	0.1722161225	0.1633333333	0.1998638889
1582	0.1722126257	0.1633333333	0.2000027778
1583	0.1722106791	0.1633333333	0.2000111111
1584	0.172206223	0.1633333333	0.1998768519
1585	0.1722012941	0.1635555556	0.1996314815
1586	0.1721987636	0.1636666667	0.1997212963
1587	0.172194302	0.1635555556	0.1996796296
1588	0.1721896339	0.1638888889	0.1998268519
1589	0.1721885858	0.1636666667	0.1995564815
1590	0.1721851762	0.1635555556	0.1997527778
1591	0.1721791128	0.1638888889	0.2002509259
1592	0.1721752111	0.1638888889	0.2001398148
1593	0.1721713964	0.1637777778	0.2001884259
1594	0.1721688286	0.1638888889	0.2004273148
1595	0.1721664047	0.164	0.2001532407
1596	0.1721622921	0.164	0.2001828704
1597	0.1721575145	0.164	0.2001134259
1598	0.1721535262	0.1638888889	0.2001342593
1599	0.1721521093	0.1638888889	0.200212963
1600	0.1721515901	0.1638888889	0.200212963
1601	0.1721482947	0.164	0.2000171296
1602	0.1721431821	0.1637777778	0.2001564815
1603	0.1721408985	0.1638888889	0.2002560185
1604	0.1721386408	0.164	0.200387963
1605	0.1721344333	0.1642222222	0.2005361111
1606	0.1721313879	0.1643333333	0.2006472222
1607	0.17212766	0.1643333333	0.2004003086
1608	0.1721260355	0.1643333333	0.2005762346
1609	0.1721225489	0.1643333333	0.2007901235
1610	0.1721199524	0.1642222222	0.2006864198
1611	0.1721174194	0.1642222222	0.2006716049
1612	0.1721131175	0.1642222222	0.2005790123
1613	0.1721092604	0.1642222222	0.20065
1614	0.1721059988	0.1644444444	0.2008351852
1615	0.1721032787	0.1643333333	0.2008074074
1616	0.1721009869	0.1643333333	0.2007148148
1617	0.1720992607	0.1642222222	0.2006407407
1618	0.1720951965	0.1644444444	0.2008898148
1619	0.1720909421	0.1644444444	0.2008949074
1620	0.1720872149	0.1644444444	0.2008300926
1621	0.1720788852	0.1644444444	0.2008717593
1622	0.1720744143	0.1644444444	0.2009625
1623	0.1720728471	0.1644444444	0.2009791667
1624	0.1720669313	0.1644444444	0.2008643519
1625	0.1720645079	0.1645555556	0.2009384259
1626	0.1720612801	0.1646666667	0.201049537
1627	0.1720576988	0.1647777778	0.2012365741
1628	0.1720530682	0.1647777778	0.2012476852
1629	0.172049718	0.1648888889	0.2012736111
1630	0.1720459937	0.165	0.2013763889
1631	0.1720409789	0.165	0.2012236111
1632	0.1720380583	0.1651111111	0.201333179
1633	0.1720337662	0.1647777778	0.2011683642
1634	0.1720312613	0.1646666667	0.2010785494
1635	0.1720309185	0.1646666667	0.2010785494
1636	0.1720275467	0.1648888889	0.2011674383
1637	0.1720231769	0.165	0.2011655864
1638	0.1720177069	0.1651111111	0.2013137346
1639	0.1720146246	0.165	0.2013276235
1640	0.1720111688	0.1651111111	0.2012535494
1641	0.1720063808	0.1651111111	0.2013609568
1642	0.1720032335	0.1651111111	0.2012915123
1643	0.1719994617	0.165	0.2013229938
1644	0.1719959947	0.1648888889	0.2012813272
1645	0.1719917001	0.1648888889	0.2014356481
1646	0.1719862631	0.1648888889	0.2013878086
1647	0.1719812829	0.1651111111	0.2016143519
1648	0.1719786487	0.1651111111	0.2015819444
1649	0.1719749279	0.1652222222	0.2016541667
1650	0.1719705889	0.1652222222	0.2015850309
1651	0.1719675297	0.1652222222	0.2015850309
1652	0.1719637101	0.1652222222	0.2016035494
1653	0.1719586089	0.1652222222	0.2016151235
1654	0.1719559915	0.1651111111	0.2015479938
1655	0.1719521349	0.1651111111	0.201608179
1656	0.1719495885	0.1651111111	0.2015757716
1657	0.1719476017	0.165	0.2014591049
1658	0.1719431597	0.1651111111	0.2015484568
1659	0.1719408851	0.1651111111	0.2015466049
1660	0.1719371088	0.1652222222	0.201520216
1661	0.1719329773	0.1652222222	0.2015942901
1662	0.1719291137	0.1653333333	0.201670216
1663	0.1719243738	0.1653333333	0.2017566358
1664	0.171920472	0.1653333333	0.2018733025
1665	0.1719189242	0.1652222222	0.2018066358
1666	0.171915341	0.1653333333	0.2019427469
1667	0.1719115363	0.1651111111	0.2017057099
1668	0.1719063287	0.1651111111	0.2017365741
1669	0.1719023768	0.1651111111	0.201750463
1670	0.1718994242	0.165	0.2016856481
1671	0.1718963458	0.1652222222	0.2018708333
1672	0.1718926722	0.1653333333	0.2019680556
1673	0.171888215	0.1653333333	0.2018523148
1674	0.1718823986	0.1652222222	0.2019859568
1675	0.1718785213	0.1652222222	0.2019859568
1676	0.1718744424	0.1652222222	0.201958179
1677	0.1718714179	0.1653333333	0.2021933642
1678	0.1718700805	0.1651111111	0.202008179
1679	0.1718677543	0.1651111111	0.2019865741
1680	0.1718646974	0.1651111111	0.2019912037
1681	0.1718612536	0.1651111111	0.2020498457
1682	0.1718554452	0.165	0.2020430556
1683	0.1718511145	0.165	0.2019319444
1684	0.1718486301	0.1651111111	0.2020708333
1685	0.1718444153	0.1652222222	0.2022219136
1686	0.1718412241	0.1652222222	0.2022103395
1687	0.1718381943	0.1653333333	0.202383179
1688	0.1718345114	0.1654444444	0.2024651235
1689	0.1718323751	0.1654444444	0.2023848765
1690	0.1718293591	0.1653333333	0.2023348765
1691	0.1718255528	0.1653333333	0.2023966049
1692	0.1718215269	0.1653333333	0.202308642
1693	0.1718175469	0.1654444444	0.2024802469
1694	0.1718138963	0.1655555556	0.2024858025
1695	0.1718103526	0.1655555556	0.2023634259
1696	0.1718079303	0.1654444444	0.2023986111
1697	0.1718056569	0.1655555556	0.2024541667
1698	0.1718025914	0.1655555556	0.2024541667
1699	0.1717994629	0.1654444444	0.2023430556
1700	0.1717944225	0.1654444444	0.2021875
1701	0.1717920091	0.1653333333	0.2020408951
1702	0.1717872676	0.1653333333	0.2020964506
1703	0.1717844775	0.1655555556	0.202153858
1704	0.1717812348	0.1655555556	0.2020875
1705	0.1717796129	0.1655555556	0.2021430556
1706	0.1717764456	0.1655555556	0.2021430556
1707	0.1717729371	0.1655555556	0.2021635802
1708	0.1717692471	0.1656666667	0.2024175926
1709	0.1717634814	0.1657777778	0.2024398148
1710	0.1717588877	0.1655555556	0.2025341049
1711	0.171756421	0.1655555556	0.202608179
1712	0.1717540579	0.1653333333	0.2024384259
1713	0.1717508418	0.1653333333	0.2023600309
1714	0.1717470649	0.1654444444	0.2024933642
1715	0.1717439834	0.1653333333	0.2024313272
1716	0.1717412193	0.1653333333	0.2024591049
1717	0.17173594	0.1653333333	0.2023279321
1718	0.1717313178	0.1653333333	0.2023362654
1719	0.1717262545	0.1653333333	0.2024270062
1720	0.1717228211	0.1654444444	0.202516821
1721	0.171718406	0.1654444444	0.2024526235
1722	0.1717146462	0.1654444444	0.202441821
1723	0.1717089078	0.1655555556	0.202441821
1724	0.1717059542	0.1655555556	0.202441821
1725	0.1717034485	0.1655555556	0.202441821
1726	0.1716989929	0.1655555556	0.2024408951
1727	0.1716969293	0.1655555556	0.2024640432
1728	0.171691986	0.1656666667	0.2025242284
1729	0.171687909	0.1656666667	0.2027094136
1730	0.1716851658	0.1656666667	0.2027942901
1731	0.1716808363	0.1657777778	0.2028220679
1732	0.1716774596	0.1656666667	0.2027097222
1733	0.1716731709	0.1654444444	0.202428858
1734	0.1716696084	0.1654444444	0.2023439815
1735	0.1716685813	0.1654444444	0.2023439815
1736	0.1716641416	0.1655555556	0.202475463
1737	0.1716613062	0.1657777778	0.2029375
1738	0.1716586024	0.1657777778	0.2029930556
1739	0.1716542829	0.1655555556	0.2028001543
1740	0.1716514137	0.1655555556	0.2028001543
1741	0.171648381	0.1655555556	0.2028310185
1742	0.1716462581	0.1655555556	0.2028523148
1743	0.1716434768	0.1656666667	0.2029498457
1744	0.1716392052	0.1658888889	0.2034075617
1745	0.1716369272	0.1658888889	0.2034075617
1746	0.1716319583	0.1658888889	0.2035020062
1747	0.1716287641	0.1658888889	0.2031933642
1748	0.1716249619	0.166	0.2033205247
1749	0.1716207709	0.166	0.2033260802
1750	0.1716179617	0.166	0.2032368827
1751	0.1716139116	0.166	0.2032368827
1752	0.1716109872	0.1662222222	0.2034782407
1753	0.1716070781	0.1661111111	0.2034976852
1754	0.1716034967	0.1661111111	0.2034751543
1755	0.1715994268	0.1663333333	0.2035658951
1756	0.1715961975	0.1664444444	0.2037066358
1757	0.1715919976	0.1664444444	0.2037311728
1758	0.1715897759	0.1664444444	0.2037682099
1759	0.1715868813	0.1665555556	0.2037677469
1760	0.1715822431	0.1665555556	0.2040393519
1761	0.1715790438	0.1665555556	0.2040108025
1762	0.1715771722	0.1664444444	0.2040756173
1763	0.1715713347	0.1665555556	0.2041311728
1764	0.1715670186	0.1664444444	0.204162037
1765	0.1715615491	0.1664444444	0.2041481481
1766	0.1715565426	0.1664444444	0.2040665123
1767	0.1715508221	0.1666666667	0.2041902778
1768	0.1715480131	0.1666666667	0.2042057099
1769	0.1715461012	0.1666666667	0.2042057099
1770	0.1715421233	0.1665555556	0.2038625
1771	0.1715383445	0.1665555556	0.2038958333
1772	0.1715361011	0.1665555556	0.2041026235
1773	0.171533273	0.1666666667	0.2042248457
1774	0.1715289104	0.1665555556	0.2041717593
1775	0.1715275094	0.1664444444	0.2040935185
1776	0.171525488	0.1665555556	0.2041251543
1777	0.1715246077	0.1665555556	0.2041251543
1778	0.1715200068	0.1667777778	0.2040973765
1779	0.1715176167	0.167	0.2040344136
1780	0.1715128856	0.167	0.2040398148
1781	0.171508914	0.1668888889	0.2039648148
1782	0.1715049857	0.1667777778	0.2041851852
1783	0.1715009515	0.1668888889	0.2043703704
1784	0.1714973996	0.1668888889	0.204412963
1785	0.1714945049	0.1667777778	0.2044037037
1786	0.171489094	0.1667777778	0.2044314815
1787	0.1714861969	0.1666666667	0.2040740741
1788	0.1714817215	0.1667777778	0.2042324074
1789	0.1714771333	0.1667777778	0.2044929012
1790	0.1714751018	0.1667777778	0.2045194444
1791	0.1714736988	0.1667777778	0.2044638889
1792	0.171471919	0.1668888889	0.2045935185
1793	0.1714677654	0.1668888889	0.204537963
1794	0.1714638718	0.1667777778	0.2044712963
1795	0.1714597884	0.1668888889	0.2045737654
1796	0.1714554999	0.1666666667	0.2045205247
1797	0.17145182	0.1667777778	0.2045353395
1798	0.1714452024	0.1668888889	0.2047637346
1799	0.1714405916	0.1667777778	0.2047069444
1800	0.1714379835	0.1668888889	0.2047361111
1801	0.1714348701	0.167	0.204929321
1802	0.1714315161	0.167	0.2049833333
1803	0.1714277054	0.167	0.2049524691
1804	0.171424515	0.1668888889	0.2048481481
1805	0.1714202414	0.1668888889	0.2045891975
1806	0.1714166375	0.167	0.2046558642
1807	0.1714123882	0.1671111111	0.2051638889
1808	0.1714062016	0.1672222222	0.2052935185
1809	0.1714028368	0.1673333333	0.2052268519
1810	0.1713987323	0.1673333333	0.2052453704
1811	0.1713941453	0.1674444444	0.2053287037
1812	0.1713937522	0.1674444444	0.2053287037
1813	0.17139063	0.1674444444	0.2052916667
1814	0.1713874406	0.1674444444	0.2053935185
1815	0.171383727	0.1673333333	0.2052861111
1816	0.1713793359	0.1671111111	0.2052027778
1817	0.1713774639	0.1672222222	0.2052385802
1818	0.1713757993	0.1672222222	0.2052887346
1819	0.1713721852	0.1674444444	0.2055449074
1820	0.1713697075	0.1673333333	0.2055060185
1821	0.1713651902	0.1677777778	0.2054300926
1822	0.1713636761	0.1677777778	0.2054023148
1823	0.17135871	0.1677777778	0.2054023148
