iter	Passed	Remaining
1665	110369	22126
1666	110429	22059
1667	110496	21993
1668	110566	21927
1669	110631	21861
1670	110732	21801
1671	110793	21734
1672	110855	21667
1673	110919	21600
1674	110988	21535
1675	111054	21468
1676	111125	21403
1677	111190	21336
1678	111244	21268
1679	111303	21200
1680	111361	21132
1681	111426	21066
1682	111489	20999
1683	111563	20934
1684	111621	20866
1685	111687	20800
1686	111749	20733
1687	111809	20666
1688	111872	20599
1689	111932	20531
1690	112006	20467
1691	112069	20400
1692	112128	20332
1693	112194	20266
1694	112264	20200
1695	112334	20135
1696	112393	20067
1697	112454	20000
1698	112526	19935
1699	112588	19868
1700	112654	19802
1701	112710	19734
1702	112769	19666
1703	112828	19599
1704	112887	19531
1705	112940	19463
1706	113005	19397
1707	113065	19329
1708	113128	19262
1709	113189	19195
1710	113247	19128
1711	113315	19062
1712	113374	18994
1713	113429	18926
1714	113489	18859
1715	113549	18792
1716	113606	18724
1717	113671	18658
1718	113739	18592
1719	113806	18526
1720	113868	18459
1721	113934	18393
1722	114008	18328
1723	114079	18263
1724	114137	18195
1725	114209	18130
1726	114269	18063
1727	114331	17996
1728	114394	17929
1729	114461	17863
1730	114525	17797
1731	114594	17731
1732	114658	17665
1733	114726	17599
1734	114789	17532
1735	114851	17465
1736	114916	17399
1737	114974	17332
1738	115033	17264
1739	115107	17200
1740	115165	17132
1741	115226	17065
1742	115285	16998
1743	115342	16931
1744	115407	16864
1745	115469	16797
1746	115533	16731
1747	115596	16664
1748	115662	16598
1749	115725	16532
1750	115796	16466
1751	115890	16404
1752	115955	16338
1753	116026	16272
1754	116088	16206
1755	116150	16139
1756	116219	16073
1757	116280	16006
1758	116348	15940
1759	116414	15874
1760	116479	15808
1761	116541	15741
1762	116602	15674
1763	116666	15608
1764	116736	15542
1765	116800	15476
1766	116862	15409
1767	116935	15344
1768	117012	15279
1769	117072	15212
1770	117136	15146
1771	117200	15079
1772	117259	15012
1773	117323	14946
1774	117384	14879
1775	117442	14812
1776	117503	14745
1777	117562	14678
1778	117619	14611
1779	117679	14544
1780	117741	14477
1781	117803	14411
1782	117865	14344
1783	117932	14278
1784	118006	14213
1785	118074	14147
1786	118143	14082
1787	118211	14016
1788	118278	13950
1789	118353	13885
1790	118415	13818
1791	118470	13751
1792	118529	13684
1793	118592	13617
1794	118660	13551
1795	118728	13485
1796	118792	13419
1797	118858	13353
1798	118921	13286
1799	118985	13220
1800	119044	13153
1801	119107	13087
1802	119167	13020
1803	119225	12953
1804	119292	12887
1805	119356	12821
1806	119428	12755
1807	119494	12689
1808	119565	12624
1809	119632	12558
1810	119704	12492
1811	119772	12426
1812	119828	12359
1813	119892	12293
1814	119950	12226
1815	120025	12161
1816	120100	12095
1817	120153	12028
1818	120208	11961
1819	120267	11894
1820	120330	11828
1821	120397	11762
1822	120458	11695
1823	120523	11629
1824	120593	11563
1825	120656	11497
1826	120714	11430
1827	120773	11363
1828	120833	11297
1829	120892	11230
1830	120968	11165
1831	121042	11099
1832	121114	11034
1833	121176	10967
1834	121231	10900
1835	121289	10834
1836	121361	10768
1837	121423	10702
1838	121481	10635
1839	121543	10568
1840	121597	10501
1841	121661	10435
1842	121716	10368
1843	121777	10302
1844	121842	10236
1845	121901	10169
1846	121962	10102
1847	122022	10036
1848	122081	9969
1849	122146	9903
1850	122208	9837
1851	122279	9771
1852	122342	9705
1853	122403	9639
1854	122477	9573
1855	122539	9507
1856	122608	9441
1857	122670	9375
1858	122730	9308
1859	122788	9242
1860	122844	9175
1861	122901	9108
1862	122965	9042
1863	123037	8976
1864	123097	8910
1865	123148	8843
1866	123204	8776
1867	123268	8710
1868	123332	8644
1869	123395	8578
1870	123452	8511
1871	123516	8445
1872	123577	8379
1873	123634	8312
1874	123695	8246
1875	123763	8180
1876	123825	8114
1877	123885	8047
1878	123946	7981
1879	124007	7915
1880	124073	7849
1881	124137	7783
1882	124204	7717
1883	124262	7650
1884	124326	7584
1885	124385	7518
1886	124443	7452
1887	124511	7386
1888	124571	7319
1889	124629	7253
1890	124693	7187
1891	124743	7120
1892	124807	7054
1893	124868	6988
1894	124921	6921
1895	124983	6855
1896	125044	6789
1897	125109	6723
1898	125175	6657
1899	125237	6591
1900	125289	6524
1901	125353	6458
1902	125418	6392
1903	125479	6326
1904	125540	6260
1905	125605	6194
1906	125666	6128
1907	125726	6062
1908	125785	5996
1909	125845	5929
1910	125909	5863
1911	125984	5798
1912	126046	5732
1913	126124	5667
1914	126187	5601
1915	126252	5535
1916	126316	5469
1917	126393	5403
1918	126458	5337
1919	126517	5271
1920	126577	5205
1921	126644	5139
1922	126703	5073
1923	126765	5007
1924	126834	4941
1925	126892	4875
1926	126972	4810
1927	127031	4743
1928	127113	4678
1929	127186	4612
1930	127261	4547
1931	127335	4481
1932	127399	4415
1933	127463	4349
1934	127527	4283
1935	127594	4217
1936	127657	4152
1937	127726	4086
1938	127788	4020
1939	127851	3954
1940	127925	3888
1941	127996	3822
1942	128067	3756
1943	128124	3690
1944	128182	3624
1945	128253	3558
1946	128325	3493
1947	128413	3427
1948	128485	3362
1949	128555	3296
1950	128620	3230
1951	128675	3164
1952	128734	3098
1953	128799	3032
1954	128860	2966
1955	128921	2900
1956	128988	2834
1957	129043	2768
1958	129106	2702
1959	129167	2636
1960	129227	2570
1961	129285	2503
1962	129345	2437
1963	129416	2372
1964	129477	2306
1965	129545	2240
1966	129610	2174
1967	129672	2108
1968	129738	2042
1969	129804	1976
1970	129868	1910
1971	129925	1844
1972	129987	1778
1973	130053	1712
1974	130118	1647
1975	130182	1581
1976	130245	1515
1977	130305	1449
1978	130372	1383
1979	130436	1317
1980	130498	1251
1981	130563	1185
1982	130630	1119
1983	130695	1053
1984	130757	988
1985	130816	922
1986	130887	856
1987	130960	790
1988	131027	724
1989	131099	658
1990	131162	592
1991	131229	527
1992	131297	461
1993	131378	395
1994	131450	329
1995	131520	263
1996	131593	197
1997	131654	131
1998	131713	65
1999	131776	0
