iter	PairLogit	PrecisionAt:top=5	MAP:top=5
617	0.6251908136	0.08844444444	0.08798734568
618	0.6251450696	0.08888888889	0.08817746914
619	0.625095917	0.08833333333	0.08820895062
620	0.625034459	0.08888888889	0.08867469136
621	0.6249775349	0.089	0.08877098765
622	0.6248962623	0.089	0.08889351852
623	0.624812937	0.08888888889	0.089075
624	0.624742924	0.08922222222	0.0892462963
625	0.6246898262	0.08944444444	0.08905416667
626	0.6246314953	0.08988888889	0.08942453704
627	0.6245663784	0.08955555556	0.08926203704
628	0.624495474	0.08966666667	0.08907947531
629	0.6244506965	0.08977777778	0.08904506173
630	0.6243956315	0.08977777778	0.08913626543
631	0.624316794	0.08977777778	0.08918070988
632	0.6242742989	0.08988888889	0.08943256173
633	0.6242213035	0.09011111111	0.08950941358
634	0.6241799088	0.09011111111	0.08946033951
635	0.6241179597	0.08988888889	0.08923348765
636	0.6240636887	0.09044444444	0.08957592593
637	0.6240189654	0.09066666667	0.08981851852
638	0.6239568439	0.09066666667	0.08992037037
639	0.6239167245	0.09077777778	0.08999814815
640	0.62385378	0.09066666667	0.08998117284
641	0.6237962497	0.09066666667	0.08985277778
642	0.6237184195	0.09033333333	0.08970092593
643	0.6236721363	0.09044444444	0.08974351852
644	0.6236197693	0.09022222222	0.08974753086
645	0.6235513837	0.09011111111	0.08968055556
646	0.6234843335	0.09033333333	0.08978425926
647	0.623435187	0.09022222222	0.08989243827
648	0.6233779439	0.09011111111	0.08966975309
649	0.623327111	0.09044444444	0.09008641975
650	0.6232600384	0.09055555556	0.08993040123
651	0.6232046401	0.09022222222	0.0900837963
652	0.6231394448	0.08977777778	0.08988657407
653	0.6230624477	0.08977777778	0.08994521605
654	0.623009349	0.09022222222	0.09014351852
655	0.6229428013	0.09044444444	0.09065524691
656	0.6228843786	0.09055555556	0.09029567901
657	0.6228275895	0.09088888889	0.09054938272
658	0.6227679804	0.09077777778	0.09058364198
659	0.6227076163	0.09066666667	0.09019290123
660	0.622664157	0.09044444444	0.08987947531
661	0.6226037579	0.09033333333	0.08975308642
662	0.6225212244	0.09044444444	0.08961558642
663	0.6224428952	0.09022222222	0.0893757716
664	0.6223933019	0.08988888889	0.08979012346
665	0.6223199767	0.09	0.09017716049
666	0.6222587145	0.09	0.09019799383
667	0.6221981728	0.09	0.08967114198
668	0.622145475	0.09022222222	0.08935216049
669	0.6220798438	0.09044444444	0.08943425926
670	0.6220212052	0.09033333333	0.08984058642
671	0.6219571079	0.09	0.08982716049
672	0.6219096705	0.09033333333	0.09001188272
673	0.621855744	0.09033333333	0.09006003086
674	0.6217763219	0.09055555556	0.09011805556
675	0.6217151504	0.09033333333	0.08975185185
676	0.6216402944	0.09044444444	0.0898712963
677	0.6215973717	0.09055555556	0.08987962963
678	0.6215364645	0.09055555556	0.08982962963
679	0.6214832515	0.09077777778	0.08954320988
680	0.6214238522	0.09077777778	0.08979598765
681	0.6213831334	0.09077777778	0.08959274691
682	0.6213293096	0.09066666667	0.08979552469
683	0.6212590281	0.09066666667	0.08950987654
684	0.621224283	0.09044444444	0.0894191358
685	0.6211625692	0.09088888889	0.08971975309
686	0.621110913	0.09077777778	0.08965864198
687	0.6210525022	0.09077777778	0.08975679012
688	0.6209885065	0.091	0.0900404321
689	0.620931067	0.09088888889	0.08997947531
690	0.6208821909	0.09144444444	0.09033950617
691	0.6208297125	0.09133333333	0.09028395062
692	0.6207867916	0.09122222222	0.0904287037
693	0.6207149793	0.09155555556	0.09018734568
694	0.620662488	0.09177777778	0.09030601852
695	0.6206089017	0.09177777778	0.09033240741
696	0.6205544097	0.09177777778	0.09037253086
697	0.6205022924	0.09177777778	0.09031589506
698	0.6204562327	0.09177777778	0.09024660494
699	0.6204090846	0.09155555556	0.09039691358
700	0.6203627397	0.09122222222	0.0899441358
701	0.6203164701	0.09122222222	0.09006867284
702	0.6202606381	0.091	0.09031790123
703	0.6202056649	0.09066666667	0.09021558642
704	0.6201585885	0.09088888889	0.08999367284
705	0.6201114694	0.09077777778	0.09009861111
706	0.6200530756	0.09088888889	0.08997808642
707	0.6199899772	0.09066666667	0.08997746914
708	0.6199482104	0.091	0.09005833333
709	0.6198968202	0.09088888889	0.08995231481
710	0.6198318238	0.09088888889	0.08988904321
711	0.6197728201	0.09088888889	0.08987993827
712	0.6197194045	0.09111111111	0.09025092593
713	0.6196713565	0.09122222222	0.09032268519
714	0.6195990753	0.09088888889	0.09038302469
715	0.6195564151	0.09088888889	0.09038765432
716	0.6195071852	0.09066666667	0.09026080247
717	0.6194461257	0.09033333333	0.0903404321
718	0.6193977177	0.09077777778	0.09066820988
719	0.6193438462	0.09077777778	0.0907029321
720	0.619302954	0.09066666667	0.0906029321
721	0.6192534435	0.09133333333	0.0908316358
722	0.6192028577	0.09122222222	0.0907779321
723	0.6191396235	0.091	0.09096203704
724	0.6190993373	0.09111111111	0.09088981481
725	0.6190567267	0.091	0.09096435185
726	0.6190020565	0.09155555556	0.09122175926
727	0.61895906	0.09155555556	0.09129398148
728	0.6188901669	0.09166666667	0.09132916667
729	0.618840688	0.09166666667	0.09122685185
730	0.6187910237	0.09155555556	0.09122685185
731	0.6187413042	0.09166666667	0.09121759259
732	0.6186977058	0.09177777778	0.09131203704
733	0.618658867	0.09177777778	0.09123703704
734	0.6185912716	0.09155555556	0.09086203704
735	0.6185428895	0.09166666667	0.09084290123
736	0.6184957912	0.09155555556	0.09128734568
737	0.6184066296	0.09155555556	0.09123240741
738	0.6183289328	0.09133333333	0.09101358025
739	0.6182859248	0.09166666667	0.09129783951
740	0.6182372344	0.092	0.09133780864
741	0.6181846147	0.09222222222	0.09139567901
742	0.6181447735	0.09233333333	0.09135339506
743	0.6180961747	0.09233333333	0.0918058642
744	0.6180451012	0.092	0.09160493827
745	0.617996432	0.092	0.09163040123
746	0.6179480398	0.09233333333	0.09204675926
747	0.6178972358	0.092	0.09193070988
748	0.6178514957	0.09177777778	0.09231651235
749	0.6177884897	0.09166666667	0.09244660494
750	0.617743285	0.09155555556	0.09218024691
751	0.6177100781	0.09144444444	0.09227839506
752	0.617657062	0.09166666667	0.09181481481
753	0.6176042637	0.09188888889	0.0918787037
754	0.6175444973	0.09144444444	0.09162283951
755	0.6174938917	0.09177777778	0.09198395062
756	0.6174375255	0.092	0.09173950617
757	0.6173897424	0.09166666667	0.09198256173
758	0.6173332264	0.09177777778	0.09179135802
759	0.6172856212	0.092	0.09193626543
760	0.6172491627	0.09166666667	0.09189274691
761	0.6171972438	0.09155555556	0.09162006173
762	0.6171392836	0.09188888889	0.09178950617
763	0.6170926326	0.092	0.09208858025
764	0.6170386452	0.092	0.09195123457
765	0.6169896249	0.092	0.09201373457
766	0.6169409478	0.09177777778	0.09200061728
767	0.6168868839	0.09211111111	0.09207469136
768	0.6168233449	0.09211111111	0.09203395062
769	0.6167690472	0.09222222222	0.09218024691
770	0.6167294652	0.09255555556	0.09218657407
771	0.6166855583	0.09277777778	0.09239722222
772	0.6166450329	0.09255555556	0.09259135802
773	0.6165957312	0.09244444444	0.0926462963
774	0.6165495602	0.09233333333	0.0928316358
775	0.6165089295	0.09188888889	0.09243117284
776	0.616461718	0.09255555556	0.09257746914
777	0.6164117812	0.09244444444	0.09257746914
778	0.616370015	0.09233333333	0.09269984568
779	0.6163164048	0.09211111111	0.09268317901
780	0.6162769659	0.09211111111	0.09268873457
781	0.6162095655	0.09222222222	0.09257885802
782	0.6161548751	0.09211111111	0.09265679012
783	0.6161010186	0.09233333333	0.09241188272
784	0.6160694422	0.09266666667	0.09253503086
785	0.6160155859	0.09311111111	0.09277160494
786	0.6159688081	0.09322222222	0.09285246914
787	0.6159132137	0.09288888889	0.09262067901
788	0.6158543184	0.09311111111	0.09287638889
789	0.6157908779	0.09288888889	0.09272083333
790	0.6157303134	0.09266666667	0.09272438272
791	0.6156871052	0.09255555556	0.09276604938
792	0.6156420422	0.09266666667	0.0929537037
793	0.6155947642	0.09333333333	0.09322854938
794	0.6155618257	0.09344444444	0.09330138889
795	0.6155234138	0.09344444444	0.09325725309
796	0.615482287	0.09355555556	0.09331944444
797	0.6154376258	0.09344444444	0.09323981481
798	0.6153805243	0.09311111111	0.09304737654
799	0.6153394382	0.09311111111	0.09307932099
800	0.6153006526	0.09322222222	0.09337438272
801	0.6152628908	0.09322222222	0.09327561728
802	0.6152181758	0.093	0.09310833333
803	0.6151751356	0.09322222222	0.09316481481
804	0.6151404408	0.09322222222	0.09306049383
805	0.6150971561	0.093	0.09287901235
806	0.6150606951	0.09322222222	0.0929558642
807	0.6150124918	0.09311111111	0.09283950617
808	0.614977808	0.09288888889	0.09263858025
809	0.6149293249	0.09277777778	0.09267932099
810	0.6148951511	0.09255555556	0.0924212963
811	0.614844876	0.09255555556	0.09266898148
812	0.6148077058	0.09266666667	0.0927507716
813	0.6147526993	0.09266666667	0.09281188272
814	0.6147033589	0.09255555556	0.09305262346
815	0.6146587546	0.09288888889	0.09326805556
816	0.6146033293	0.093	0.09325648148
817	0.614558974	0.093	0.09325972222
818	0.6145166379	0.093	0.09352731481
819	0.6144727002	0.093	0.09328009259
820	0.614436636	0.093	0.09309830247
821	0.6144001161	0.09322222222	0.09310632716
822	0.6143458792	0.09311111111	0.09292654321
823	0.6142931207	0.09322222222	0.09276728395
824	0.6142490653	0.09344444444	0.09273256173
825	0.6142029351	0.09344444444	0.09277237654
826	0.6141619776	0.09311111111	0.09256033951
827	0.614096869	0.09311111111	0.09266527778
828	0.6140574835	0.093	0.09271496914
829	0.6140158421	0.093	0.09264984568
830	0.6139555934	0.09311111111	0.09276774691
831	0.6139018607	0.09333333333	0.09294814815
832	0.613862748	0.09333333333	0.09282716049
833	0.61382964	0.09344444444	0.09296604938
834	0.6137822227	0.09333333333	0.09301234568
835	0.6137440975	0.09344444444	0.09319290123
836	0.6136969683	0.09355555556	0.09337037037
837	0.6136512652	0.09344444444	0.09309783951
838	0.6136068771	0.09355555556	0.09305277778
839	0.6135648122	0.09333333333	0.09246481481
840	0.6135238312	0.09333333333	0.0925537037
841	0.6134830807	0.09333333333	0.09258518519
842	0.6134383946	0.09311111111	0.09250617284
843	0.613403787	0.09344444444	0.09290524691
844	0.6133616785	0.09322222222	0.09278950617
845	0.6133232326	0.09288888889	0.0924287037
846	0.6132852174	0.09277777778	0.09241388889
847	0.6132307408	0.09311111111	0.09239320988
848	0.6131878495	0.09322222222	0.09228425926
849	0.6131533241	0.09344444444	0.09249259259
850	0.6131070924	0.09355555556	0.09283580247
851	0.613058577	0.09355555556	0.09249938272
852	0.6130178772	0.09344444444	0.09279074074
853	0.612975426	0.09344444444	0.0928654321
854	0.6129262435	0.09366666667	0.09313240741
855	0.612878714	0.09366666667	0.09326481481
856	0.612823084	0.09355555556	0.09316574074
857	0.6127744685	0.09366666667	0.09356882716
858	0.6127249472	0.09355555556	0.09325802469
859	0.6126809814	0.09388888889	0.09347283951
860	0.6126165914	0.09355555556	0.09317592593
861	0.6125767651	0.09322222222	0.09322222222
862	0.6125297166	0.09344444444	0.09332777778
863	0.6124906225	0.09377777778	0.09360339506
864	0.6124454428	0.094	0.09348487654
865	0.6123855129	0.09388888889	0.09346820988
866	0.6123411379	0.09377777778	0.09370092593
867	0.6122960096	0.09422222222	0.09355524691
868	0.6122410602	0.09388888889	0.09335524691
869	0.61220682	0.09388888889	0.0933404321
870	0.6121611594	0.09422222222	0.09318209877
871	0.6121226151	0.094	0.09325493827
872	0.6120623854	0.09411111111	0.09335246914
873	0.6120065525	0.09411111111	0.09339135802
874	0.6119550563	0.09422222222	0.09358271605
875	0.6119132754	0.09411111111	0.09377901235
876	0.6118637118	0.09422222222	0.09369799383
877	0.6118186055	0.09422222222	0.09377145062
878	0.6117631323	0.09466666667	0.09398101852
879	0.6117208582	0.09444444444	0.09380694444
880	0.6116828432	0.09444444444	0.09381033951
881	0.6116376924	0.09433333333	0.09395231481
882	0.6115908159	0.09422222222	0.09393996914
883	0.6115482153	0.09422222222	0.09366033951
884	0.6115073871	0.09455555556	0.09361033951
885	0.6114575444	0.09455555556	0.09387978395
886	0.6113990662	0.09455555556	0.09379722222
887	0.6113508755	0.09488888889	0.09425246914
888	0.6113041788	0.09477777778	0.09421851852
889	0.6112684802	0.09466666667	0.09416604938
890	0.6112312203	0.09477777778	0.09433950617
891	0.6111746401	0.095	0.09439444444
892	0.6111293501	0.09511111111	0.09447901235
893	0.6110741343	0.09488888889	0.09433055556
894	0.6110399984	0.09511111111	0.09446203704
895	0.6109902315	0.09511111111	0.09449660494
896	0.6109394051	0.095	0.09416574074
897	0.61089435	0.095	0.09418981481
898	0.6108625446	0.09488888889	0.0937095679
899	0.6108246628	0.09488888889	0.09353040123
900	0.6107826633	0.09433333333	0.09335509259
901	0.6107419987	0.09477777778	0.09357546296
902	0.6106893502	0.09488888889	0.09363641975
903	0.6106537506	0.09477777778	0.09392283951
904	0.6106045662	0.09488888889	0.09392006173
905	0.6105581378	0.09466666667	0.0936029321
906	0.6105232485	0.09488888889	0.09387947531
907	0.6104860965	0.095	0.0942912037
908	0.6104278793	0.09488888889	0.09391157407
909	0.6103722763	0.09511111111	0.09417731481
910	0.6103338928	0.09522222222	0.09429151235
911	0.6102777132	0.09477777778	0.09408148148
912	0.6102421163	0.09466666667	0.09399814815
913	0.6102069272	0.09433333333	0.0939962963
914	0.6101640229	0.09455555556	0.09379135802
915	0.6101167905	0.09444444444	0.09392314815
916	0.6100701117	0.09466666667	0.09409907407
917	0.6100288915	0.09466666667	0.09411450617
918	0.6099833226	0.09433333333	0.09385570988
919	0.6099505849	0.09444444444	0.09357361111
920	0.6099052489	0.09444444444	0.09369012346
921	0.6098609039	0.09466666667	0.0936882716
922	0.6098157644	0.09466666667	0.0939095679
923	0.6097638052	0.09511111111	0.09390925926
924	0.6097146937	0.09477777778	0.09372345679
925	0.6096713565	0.09488888889	0.09383364198
926	0.6096159267	0.09488888889	0.09412808642
927	0.609572706	0.09466666667	0.09376882716
928	0.6095305962	0.09522222222	0.09440401235
929	0.6094814596	0.09477777778	0.09398950617
930	0.60944058	0.09466666667	0.09410061728
931	0.6093984701	0.09466666667	0.09411080247
932	0.6093677493	0.09455555556	0.09405154321
933	0.609327343	0.09444444444	0.09373858025
934	0.6092823031	0.09466666667	0.09381496914
935	0.6092443772	0.09444444444	0.09384737654
936	0.6091942732	0.09433333333	0.09392993827
937	0.6091545625	0.09433333333	0.0938257716
938	0.6091057483	0.09466666667	0.0941845679
939	0.6090570848	0.09466666667	0.09425015432
940	0.6090176087	0.09466666667	0.09428225309
941	0.6089769607	0.09488888889	0.09441929012
942	0.6089297231	0.095	0.09478780864
943	0.6088813709	0.095	0.09450848765
944	0.6088202954	0.09511111111	0.09461959877
945	0.608784243	0.09544444444	0.09482376543
946	0.60873475	0.09555555556	0.09494135802
947	0.6087091343	0.09533333333	0.09499506173
948	0.6086602685	0.09533333333	0.09521728395
949	0.6086083357	0.09533333333	0.09515
950	0.6085542769	0.09544444444	0.0950462963
951	0.6085017544	0.09544444444	0.09496851852
952	0.6084600699	0.09555555556	0.09488765432
953	0.6084227523	0.09577777778	0.09525709877
954	0.6083817323	0.09577777778	0.09523302469
955	0.6083452245	0.09588888889	0.09509320988
956	0.6082956926	0.09577777778	0.09497932099
957	0.6082645025	0.09566666667	0.09499475309
958	0.6082089984	0.09522222222	0.0947558642
959	0.6081622997	0.09566666667	0.09508549383
960	0.6081261579	0.09555555556	0.09491790123
961	0.6080739875	0.09577777778	0.09514845679
962	0.60802773	0.09566666667	0.09532253086
963	0.6079707148	0.09566666667	0.0952632716
964	0.6079251028	0.09566666667	0.09528179012
965	0.6078862705	0.09555555556	0.09518225309
966	0.6078408672	0.09611111111	0.09537700617
967	0.6078091679	0.096	0.09551959877
968	0.6077640581	0.096	0.09558348765
969	0.607726153	0.09611111111	0.09564459877
970	0.6076827087	0.096	0.09569830247
971	0.6076262797	0.096	0.09579737654
972	0.6075932038	0.09611111111	0.09577237654
973	0.6075495538	0.09622222222	0.09592824074
974	0.6075027558	0.09611111111	0.09577407407
975	0.6074550976	0.096	0.09560740741
976	0.6074198907	0.096	0.09568333333
977	0.6073820949	0.09655555556	0.09602222222
978	0.6073413149	0.09644444444	0.0959037037
979	0.607305619	0.09622222222	0.0958787037
980	0.6072589166	0.09644444444	0.09606018519
981	0.6072181772	0.09644444444	0.09600462963
982	0.6071826635	0.09633333333	0.09598395062
983	0.6071381944	0.09644444444	0.0959867284
984	0.6070840047	0.09644444444	0.09604938272
985	0.6070437029	0.09644444444	0.09601728395
986	0.6070093178	0.09655555556	0.09610771605
987	0.6069592833	0.09611111111	0.09571512346
988	0.6069200083	0.09611111111	0.09564876543
989	0.6068821832	0.09655555556	0.09606296296
990	0.6068435637	0.09644444444	0.09582685185
991	0.606804916	0.09644444444	0.09618333333
992	0.6067613677	0.09644444444	0.0959287037
993	0.6067238635	0.09655555556	0.0958867284
994	0.6066840526	0.09677777778	0.09597469136
995	0.606640447	0.09677777778	0.09600987654
996	0.6065967739	0.09644444444	0.09575802469
997	0.6065596258	0.09655555556	0.09567191358
998	0.606527017	0.09644444444	0.09570339506
999	0.6064890721	0.09655555556	0.09570061728
1000	0.6064553317	0.09666666667	0.09576820988
1001	0.6064123109	0.09655555556	0.09579274691
1002	0.6063793946	0.09688888889	0.09591373457
1003	0.6063444175	0.09688888889	0.09602623457
1004	0.6063026557	0.09688888889	0.09588950617
1005	0.6062516316	0.09677777778	0.09591203704
1006	0.6062105593	0.09666666667	0.09596141975
1007	0.6061763388	0.09655555556	0.09587345679
1008	0.6061392898	0.09677777778	0.0958337963
1009	0.6060925879	0.09666666667	0.0956220679
1010	0.6060474168	0.09677777778	0.09583070988
1011	0.6060159466	0.09655555556	0.09567916667
1012	0.605967233	0.09655555556	0.09553858025
1013	0.6059168394	0.09711111111	0.09578950617
1014	0.6058841405	0.097	0.0956867284
1015	0.6058390392	0.097	0.09596666667
1016	0.605803123	0.097	0.09588240741
1017	0.6057724993	0.09711111111	0.09599938272
1018	0.605737932	0.097	0.09579876543
1019	0.6056833837	0.097	0.09584382716
1020	0.6056470084	0.09688888889	0.09603719136
1021	0.6056076487	0.09722222222	0.09620262346
1022	0.6055665464	0.09722222222	0.09624737654
1023	0.6055237179	0.097	0.09602808642
1024	0.6054833271	0.097	0.09624012346
1025	0.6054419205	0.097	0.0962558642
1026	0.6054057773	0.097	0.09649969136
1027	0.6053721355	0.09677777778	0.09641697531
1028	0.6053405699	0.09688888889	0.09641604938
1029	0.6053072098	0.09688888889	0.09625401235
1030	0.6052755155	0.09677777778	0.09618549383
1031	0.6052360186	0.097	0.09632484568
1032	0.6051930033	0.09688888889	0.09635570988
1033	0.6051565771	0.09711111111	0.0964742284
1034	0.6051136268	0.097	0.09652067901
1035	0.6050620442	0.097	0.09652962963
1036	0.6050281527	0.09688888889	0.09656450617
1037	0.6049923716	0.097	0.09651635802
1038	0.6049526606	0.09711111111	0.09679598765
1039	0.6049135072	0.09722222222	0.09667052469
1040	0.6048739152	0.09733333333	0.09655848765
1041	0.6048284943	0.097	0.09643811728
1042	0.604791969	0.097	0.0963566358
1043	0.6047558597	0.09711111111	0.09656219136
1044	0.6047257677	0.09711111111	0.09651311728
1045	0.6046699633	0.09711111111	0.09648811728
1046	0.604620347	0.097	0.09646466049
1047	0.6045838328	0.09711111111	0.09650910494
1048	0.6045408846	0.097	0.09637669753
1049	0.6044928588	0.097	0.09649799383
1050	0.6044579391	0.097	0.09641280864
1051	0.6044203034	0.09688888889	0.09607916667
1052	0.6043833108	0.097	0.09613101852
1053	0.6043480073	0.09722222222	0.09628009259
1054	0.6043093737	0.09711111111	0.09612746914
1055	0.6042496249	0.09711111111	0.09608055556
1056	0.6042081824	0.097	0.09616373457
1057	0.6041540582	0.09722222222	0.09629027778
1058	0.6041228708	0.09722222222	0.09626635802
1059	0.6040790464	0.09744444444	0.09641604938
1060	0.6040348592	0.09722222222	0.09644598765
1061	0.603994499	0.09666666667	0.09598487654
1062	0.6039546306	0.09722222222	0.09639969136
1063	0.6039169426	0.09722222222	0.09628209877
1064	0.6038835387	0.09722222222	0.09626820988
1065	0.6038516987	0.09755555556	0.09628209877
1066	0.6038208697	0.09733333333	0.09613765432
1067	0.6037853922	0.09733333333	0.096275
1068	0.6037549304	0.09744444444	0.09646018519
1069	0.6037035851	0.09755555556	0.09663765432
1070	0.6036616098	0.09755555556	0.09644876543
1071	0.6036240981	0.09733333333	0.09625756173
1072	0.6035880656	0.09744444444	0.09635154321
1073	0.6035547075	0.09733333333	0.09638441358
1074	0.6035152937	0.09722222222	0.09643765432
1075	0.6034794734	0.09744444444	0.09653302469
1076	0.6034422636	0.09744444444	0.09653549383
1077	0.6034048676	0.09711111111	0.09642993827
1078	0.6033584136	0.09733333333	0.09633858025
1079	0.6033288726	0.097	0.09629135802
1080	0.6032965441	0.097	0.09629598765
1081	0.6032562756	0.09722222222	0.09628765432
1082	0.6032171095	0.09733333333	0.09647283951
1083	0.6031936816	0.09722222222	0.09653024691
1084	0.6031542345	0.09711111111	0.09634506173
1085	0.6031075626	0.09711111111	0.09642685185
1086	0.6030636837	0.09711111111	0.09636080247
1087	0.6030167205	0.09733333333	0.09644506173
1088	0.6029670346	0.09755555556	0.096675
1089	0.6029314492	0.09744444444	0.09693271605
1090	0.6028842713	0.09811111111	0.09728225309
1091	0.6028401397	0.09822222222	0.09720447531
1092	0.6027999161	0.09811111111	0.09695169753
1093	0.6027648612	0.098	0.09688780864
1094	0.6027283367	0.09755555556	0.0968242284
1095	0.6026806891	0.09766666667	0.0967037037
1096	0.6026409039	0.09755555556	0.09681203704
1097	0.6026087226	0.09755555556	0.09698703704
1098	0.6025752333	0.09777777778	0.09708364198
1099	0.6025379001	0.09777777778	0.09682160494
1100	0.602497188	0.098	0.09709475309
1101	0.6024651828	0.09788888889	0.09696018519
1102	0.6024282233	0.09788888889	0.09724768519
1103	0.6023953673	0.09777777778	0.09704861111
1104	0.6023572615	0.09755555556	0.09717916667
1105	0.6023161823	0.09777777778	0.0973587963
1106	0.6022730085	0.09811111111	0.0975412037
1107	0.6022321794	0.09833333333	0.0973566358
1108	0.6021970059	0.09833333333	0.09731589506
1109	0.6021540797	0.09822222222	0.09744984568
1110	0.6021189986	0.09822222222	0.09745447531
1111	0.6020833123	0.09811111111	0.09737114198
1112	0.6020509894	0.09811111111	0.09737114198
1113	0.6020247333	0.09788888889	0.09731064815
1114	0.601991764	0.09788888889	0.09728904321
1115	0.6019512894	0.09766666667	0.0970720679
1116	0.6019056639	0.09766666667	0.09709475309
1117	0.6018679494	0.09766666667	0.09710030864
1118	0.6018372155	0.09766666667	0.09714382716
1119	0.601804204	0.09755555556	0.09706049383
1120	0.6017695911	0.09755555556	0.09701234568
1121	0.6017410777	0.09766666667	0.09707160494
1122	0.6017030613	0.09777777778	0.09713148148
1123	0.601669861	0.098	0.09723796296
1124	0.6016318381	0.09777777778	0.09714166667
1125	0.6015962876	0.09811111111	0.09730895062
1126	0.6015621337	0.098	0.09746882716
1127	0.6015208846	0.09811111111	0.09771342593
1128	0.6014736648	0.09833333333	0.09781682099
1129	0.6014342715	0.09855555556	0.09789938272
1130	0.601387066	0.09822222222	0.09782901235
1131	0.6013558271	0.09844444444	0.09800216049
1132	0.6013131708	0.09866666667	0.09797067901
1133	0.601275823	0.09888888889	0.09831512346
1134	0.6012404476	0.099	0.0982095679
1135	0.601198954	0.09866666667	0.09813595679
1136	0.6011545155	0.09877777778	0.09814567901
1137	0.601125388	0.09866666667	0.09804104938
1138	0.6010927095	0.09866666667	0.09784475309
1139	0.6010559194	0.09888888889	0.09803302469
1140	0.6010157058	0.09911111111	0.09809475309
1141	0.600970554	0.099	0.09800462963
1142	0.6009357704	0.09911111111	0.0981095679
1143	0.6009041441	0.09922222222	0.09803950617
1144	0.60086687	0.09922222222	0.09807006173
1145	0.600831233	0.09933333333	0.09828950617
1146	0.6008010039	0.09911111111	0.09820123457
1147	0.6007679509	0.099	0.09809799383
1148	0.6007276043	0.099	0.09810046296
1149	0.6006973144	0.09866666667	0.09795817901
1150	0.6006567256	0.09866666667	0.0979382716
1151	0.600621284	0.09855555556	0.09777638889
1152	0.6005784385	0.09888888889	0.09819907407
1153	0.6005460817	0.09911111111	0.09828611111
1154	0.6005082243	0.09911111111	0.09822361111
1155	0.6004696101	0.09911111111	0.09811157407
1156	0.60043622	0.09911111111	0.09815138889
1157	0.6004060063	0.099	0.09814089506
1158	0.6003596436	0.099	0.09806126543
1159	0.6003200534	0.09888888889	0.09799645062
1160	0.6002768036	0.09888888889	0.09792885802
1161	0.6002371443	0.09877777778	0.09801358025
1162	0.6002013082	0.09888888889	0.09807623457
1163	0.6001637095	0.09911111111	0.09820524691
1164	0.6001278042	0.09888888889	0.09811851852
1165	0.6000982998	0.09911111111	0.09828518519
1166	0.6000568269	0.099	0.09840493827
1167	0.6000276335	0.09888888889	0.09831851852
1168	0.5999912748	0.09888888889	0.09792731481
1169	0.599962036	0.09888888889	0.09811867284
1170	0.5999211015	0.09888888889	0.09816867284
1171	0.5998823396	0.09922222222	0.09800108025
1172	0.5998513999	0.09888888889	0.0979992284
1173	0.5998229601	0.09877777778	0.09811265432
1174	0.5997922392	0.09866666667	0.09794830247
1175	0.5997527719	0.09877777778	0.0981941358
1176	0.5997191038	0.099	0.098275
1177	0.5996723411	0.09922222222	0.09801311728
1178	0.5996300023	0.09955555556	0.09853348765
1179	0.5995941446	0.09955555556	0.09832885802
1180	0.5995650676	0.09944444444	0.09852669753
1181	0.5995272115	0.09977777778	0.0986433642
1182	0.599486456	0.09966666667	0.09847762346
1183	0.5994521344	0.09955555556	0.0985382716
1184	0.5994262536	0.09966666667	0.09856604938
1185	0.5993957181	0.09988888889	0.09911419753
1186	0.5993554851	0.09988888889	0.09891049383
1187	0.599318657	0.1	0.09897345679
1188	0.5992908653	0.1002222222	0.09903734568
1189	0.5992541252	0.1003333333	0.09892808642
1190	0.5992197406	0.1002222222	0.09898966049
1191	0.5991810608	0.1003333333	0.09879614198
1192	0.5991480991	0.1002222222	0.09869274691
1193	0.5991106898	0.1	0.09858441358
1194	0.5990778009	0.09966666667	0.09845385802
1195	0.5990343286	0.1	0.09852145062
1196	0.5989985552	0.1002222222	0.09856141975
1197	0.5989565546	0.1002222222	0.09876450617
1198	0.5989248752	0.1003333333	0.0987617284
1199	0.5988886672	0.1003333333	0.09886882716
1200	0.5988485578	0.1003333333	0.09863503086
1201	0.5987956465	0.1003333333	0.09863765432
1202	0.5987534054	0.1004444444	0.0988
1203	0.5987180743	0.1003333333	0.09881111111
1204	0.5986873321	0.1003333333	0.09851481481
1205	0.5986524861	0.1002222222	0.09860756173
1206	0.5986069248	0.1003333333	0.0986720679
1207	0.5985780666	0.1001111111	0.09866929012
1208	0.598535218	0.1002222222	0.09894799383
1209	0.598499746	0.1001111111	0.09894984568
1210	0.5984640692	0.1001111111	0.0991162037
1211	0.5984269586	0.1002222222	0.09892608025
1212	0.5984049093	0.1002222222	0.09906064815
1213	0.5983677739	0.1003333333	0.09904521605
1214	0.5983367322	0.1003333333	0.09899151235
1215	0.5983005845	0.1003333333	0.09881280864
1216	0.5982676732	0.1004444444	0.09896280864
1217	0.5982337617	0.1005555556	0.09887978395
1218	0.5981933382	0.1003333333	0.09917191358
1219	0.5981570724	0.1003333333	0.09930154321
1220	0.5981313944	0.1003333333	0.09924660494
1221	0.598099808	0.1005555556	0.09936790123
1222	0.5980652212	0.1004444444	0.09924660494
1223	0.5980348278	0.1003333333	0.09876944444
1224	0.5980077362	0.1003333333	0.09876944444
1225	0.5979746254	0.1004444444	0.09892407407
1226	0.5979371366	0.1002222222	0.09894135802
1227	0.5979067787	0.1	0.09894259259
1228	0.5978747657	0.1002222222	0.09912037037
