iter	Passed	Remaining
1665	97636	19574
1666	97697	19515
1667	97752	19456
1668	97817	19399
1669	97886	19342
1670	97945	19284
1671	98003	19225
1672	98057	19165
1673	98126	19109
1674	98183	19050
1675	98248	18993
1676	98307	18934
1677	98368	18876
1678	98433	18819
1679	98499	18761
1680	98566	18704
1681	98623	18645
1682	98677	18586
1683	98730	18526
1684	98782	18466
1685	98845	18408
1686	98903	18350
1687	98967	18292
1688	99056	18239
1689	99165	18190
1690	99300	18145
1691	99394	18093
1692	99468	18037
1693	99548	17982
1694	99598	17921
1695	99655	17862
1696	99714	17804
1697	99782	17746
1698	99847	17689
1699	99901	17629
1700	99964	17571
1701	100033	17514
1702	100091	17455
1703	100150	17397
1704	100215	17339
1705	100279	17281
1706	100343	17223
1707	100405	17165
1708	100477	17108
1709	100531	17049
1710	100587	16989
1711	100645	16931
1712	100705	16872
1713	100767	16814
1714	100827	16755
1715	100885	16696
1716	100945	16638
1717	101006	16579
1718	101077	16522
1719	101134	16463
1720	101197	16405
1721	101263	16347
1722	101342	16292
1723	101422	16236
1724	101491	16179
1725	101561	16122
1726	101622	16064
1727	101679	16005
1728	101737	15946
1729	101785	15885
1730	101839	15825
1731	101898	15767
1732	101949	15707
1733	102014	15649
1734	102064	15589
1735	102122	15530
1736	102188	15472
1737	102245	15413
1738	102303	15354
1739	102359	15295
1740	102426	15237
1741	102482	15178
1742	102543	15119
1743	102600	15060
1744	102664	15002
1745	102737	14945
1746	102794	14886
1747	102858	14828
1748	102924	14770
1749	102995	14713
1750	103060	14655
1751	103121	14597
1752	103193	14540
1753	103254	14481
1754	103318	14423
1755	103383	14365
1756	103438	14305
1757	103492	14246
1758	103545	14186
1759	103604	14127
1760	103667	14069
1761	103735	14011
1762	103813	13955
1763	103888	13898
1764	103952	13840
1765	104007	13781
1766	104073	13723
1767	104143	13665
1768	104204	13607
1769	104273	13549
1770	104338	13491
1771	104403	13433
1772	104465	13374
1773	104542	13318
1774	104594	13258
1775	104662	13200
1776	104739	13144
1777	104802	13085
1778	104867	13027
1779	104929	12968
1780	104986	12909
1781	105033	12849
1782	105089	12789
1783	105144	12730
1784	105205	12671
1785	105268	12613
1786	105326	12554
1787	105381	12494
1788	105438	12435
1789	105499	12377
1790	105564	12318
1791	105621	12259
1792	105702	12203
1793	105772	12145
1794	105828	12086
1795	105892	12027
1796	105953	11969
1797	106014	11910
1798	106080	11852
1799	106150	11794
1800	106210	11735
1801	106272	11676
1802	106337	11618
1803	106406	11560
1804	106464	11501
1805	106527	11443
1806	106587	11384
1807	106642	11324
1808	106703	11266
1809	106762	11207
1810	106823	11148
1811	106881	11089
1812	106935	11029
1813	106987	10970
1814	107057	10912
1815	107121	10853
1816	107180	10794
1817	107242	10736
1818	107308	10677
1819	107367	10618
1820	107428	10559
1821	107494	10501
1822	107545	10441
1823	107604	10382
1824	107667	10324
1825	107738	10266
1826	107799	10207
1827	107854	10148
1828	107923	10090
1829	107981	10031
1830	108049	9972
1831	108108	9913
1832	108163	9854
1833	108221	9795
1834	108282	9736
1835	108350	9678
1836	108406	9619
1837	108462	9559
1838	108519	9500
1839	108574	9441
1840	108633	9382
1841	108688	9322
1842	108746	9263
1843	108803	9204
1844	108857	9145
1845	108912	9085
1846	108970	9026
1847	109031	8967
1848	109087	8908
1849	109140	8849
1850	109193	8789
1851	109248	8730
1852	109307	8671
1853	109363	8612
1854	109421	8553
1855	109488	8494
1856	109551	8436
1857	109625	8378
1858	109689	8319
1859	109748	8260
1860	109814	8202
1861	109864	8142
1862	109927	8083
1863	109984	8024
1864	110038	7965
1865	110093	7905
1866	110154	7847
1867	110205	7787
1868	110270	7728
1869	110334	7670
1870	110396	7611
1871	110448	7552
1872	110507	7493
1873	110565	7433
1874	110620	7374
1875	110679	7315
1876	110745	7257
1877	110801	7197
1878	110859	7138
1879	110917	7079
1880	110978	7020
1881	111039	6962
1882	111091	6902
1883	111145	6843
1884	111202	6784
1885	111266	6725
1886	111322	6666
1887	111385	6607
1888	111441	6548
1889	111499	6489
1890	111552	6430
1891	111610	6371
1892	111670	6312
1893	111728	6253
1894	111786	6193
1895	111843	6134
1896	111905	6076
1897	111973	6017
1898	112042	5959
1899	112103	5900
1900	112161	5841
1901	112220	5782
1902	112273	5722
1903	112336	5664
1904	112397	5605
1905	112460	5546
1906	112516	5487
1907	112580	5428
1908	112637	5369
1909	112688	5309
1910	112749	5251
1911	112804	5191
1912	112860	5132
1913	112917	5073
1914	112972	5014
1915	113034	4955
1916	113097	4896
1917	113151	4837
1918	113214	4778
1919	113276	4719
1920	113351	4661
1921	113467	4604
1922	113544	4546
1923	113612	4487
1924	113674	4428
1925	113739	4370
1926	113797	4310
1927	113864	4252
1928	113922	4193
1929	113974	4133
1930	114029	4074
1931	114088	4015
1932	114155	3956
1933	114215	3897
1934	114276	3838
1935	114346	3780
1936	114406	3721
1937	114477	3662
1938	114532	3603
1939	114589	3544
1940	114653	3485
1941	114714	3426
1942	114783	3367
1943	114843	3308
1944	114890	3248
1945	114947	3189
1946	115006	3130
1947	115087	3072
1948	115176	3013
1949	115252	2955
1950	115330	2896
1951	115402	2837
1952	115480	2779
1953	115548	2720
1954	115605	2661
1955	115660	2601
1956	115719	2542
1957	115779	2483
1958	115867	2424
1959	115936	2366
1960	115995	2306
1961	116058	2247
1962	116126	2188
1963	116218	2130
1964	116301	2071
1965	116366	2012
1966	116431	1953
1967	116504	1894
1968	116575	1835
1969	116641	1776
1970	116716	1717
1971	116779	1658
1972	116836	1598
1973	116896	1539
1974	116951	1480
1975	117009	1421
1976	117064	1361
1977	117119	1302
1978	117173	1243
1979	117231	1184
1980	117289	1124
1981	117346	1065
1982	117405	1006
1983	117477	947
1984	117541	888
1985	117596	828
1986	117653	769
1987	117707	710
1988	117767	651
1989	117832	592
1990	117900	532
1991	117963	473
1992	118020	414
1993	118071	355
1994	118128	296
1995	118184	236
1996	118242	177
1997	118299	118
1998	118375	59
1999	118438	0
