iter	RMSE	PrecisionAt:top=5	MAP:top=5
1231	0.1709386636	0.1802222222	0.2222436728
1232	0.1709297613	0.1802222222	0.2223362654
1233	0.1709220521	0.1803333333	0.2222029321
1234	0.1709136319	0.1802222222	0.2221251543
1235	0.1709080926	0.1802222222	0.2222023148
1236	0.1708986228	0.1802222222	0.2222689815
1237	0.1708892928	0.1802222222	0.2222689815
1238	0.1708830843	0.1802222222	0.2222921296
1239	0.1708706792	0.1804444444	0.2224662037
1240	0.1708581434	0.1802222222	0.2223800926
1241	0.1708513511	0.1804444444	0.222362963
1242	0.17084485	0.1803333333	0.2225203704
1243	0.1708406843	0.1803333333	0.2224972222
1244	0.1708347002	0.1803333333	0.2225347222
1245	0.1708234156	0.1804444444	0.2226729938
1246	0.170817852	0.1806666667	0.2226287037
1247	0.1708125338	0.1806666667	0.2225564815
1248	0.1708075931	0.1805555556	0.222537963
1249	0.1707975363	0.1807777778	0.2227984568
1250	0.1707929977	0.1808888889	0.2228101852
1251	0.1707798005	0.1804444444	0.2226087963
1252	0.1707727151	0.1804444444	0.2228694444
1253	0.1707651351	0.1802222222	0.222941821
1254	0.1707578323	0.1801111111	0.2229700617
1255	0.1707479582	0.1801111111	0.2230441358
1256	0.1707415291	0.18	0.223092284
1257	0.1707357437	0.18	0.2230070988
1258	0.170727025	0.1801111111	0.2230811728
1259	0.1707182642	0.1805555556	0.2233330247
1260	0.1707067662	0.1805555556	0.2233033951
1261	0.1706974782	0.1805555556	0.2234368827
1262	0.170692997	0.1804444444	0.223354784
1263	0.1706874265	0.1804444444	0.2233705247
1264	0.17067812	0.1804444444	0.223332716
1265	0.1706711393	0.1807777778	0.2233878086
1266	0.170662377	0.1807777778	0.223496142
1267	0.170655278	0.1807777778	0.2238393519
1268	0.1706476735	0.181	0.2239171296
1269	0.1706376745	0.1808888889	0.2238578704
1270	0.1706281651	0.1808888889	0.2240111111
1271	0.1706233375	0.1808888889	0.2239740741
1272	0.1706167906	0.1808888889	0.2239851852
1273	0.170608259	0.1807777778	0.2239333333
1274	0.1705981657	0.1805555556	0.2237530864
1275	0.1705893098	0.1804444444	0.2236844136
1276	0.1705781721	0.1804444444	0.2238121914
1277	0.1705713342	0.1802222222	0.2236813272
1278	0.1705646526	0.1807777778	0.2241291667
1279	0.1705593727	0.1807777778	0.2241291667
1280	0.1705481632	0.1816666667	0.2249834877
1281	0.1705421154	0.1817777778	0.2251112654
1282	0.1705360894	0.1816666667	0.2251131173
1283	0.1705256378	0.1815555556	0.2248473765
1284	0.1705224925	0.1817777778	0.2250751543
1285	0.170516742	0.1821111111	0.2252307099
1286	0.1705085275	0.1818888889	0.2251084877
1287	0.1705022711	0.1818888889	0.2250862654
1288	0.170496778	0.1821111111	0.225054784
1289	0.1704909911	0.1822222222	0.2251214506
1290	0.1704847884	0.1825555556	0.2253158951
1291	0.1704783609	0.1826666667	0.225266821
1292	0.170470721	0.1828888889	0.2254905864
1293	0.1704652803	0.1828888889	0.2256665123
1294	0.1704569463	0.1826666667	0.2254578704
1295	0.1704496512	0.1827777778	0.225524537
1296	0.1704433082	0.1828888889	0.2256134259
1297	0.170438787	0.1826666667	0.2254220679
1298	0.1704316573	0.1826666667	0.2255368827
1299	0.1704257392	0.1826666667	0.2255220679
1300	0.1704180833	0.1828888889	0.2256591049
1301	0.1704121975	0.1828888889	0.2257183642
1302	0.1704035778	0.183	0.2257600309
1303	0.1703990398	0.183	0.2257516975
1304	0.1703917509	0.1831111111	0.2258341049
1305	0.1703849566	0.1832222222	0.2261878086
1306	0.1703755652	0.1832222222	0.2261878086
1307	0.1703703023	0.1832222222	0.2262473765
1308	0.1703610364	0.1834444444	0.2261689815
1309	0.1703472823	0.1834444444	0.2260300926
1310	0.1703431357	0.1833333333	0.2261134259
1311	0.1703369606	0.1833333333	0.2261375
1312	0.1703301049	0.1833333333	0.2261473765
1313	0.1703217119	0.1833333333	0.226066821
1314	0.170313081	0.1833333333	0.2261057099
1315	0.170301343	0.1834444444	0.2261325617
1316	0.1702956266	0.1837777778	0.2261677469
1317	0.1702881679	0.1836666667	0.2263483025
1318	0.1702822198	0.1837777778	0.226266821
1319	0.1702735298	0.1836666667	0.2262192901
1320	0.1702652477	0.1836666667	0.2263229938
1321	0.1702552593	0.1835555556	0.2263146605
1322	0.1702468717	0.1836666667	0.2264183642
1323	0.170238825	0.1836666667	0.2262949074
1324	0.1702297178	0.1836666667	0.226450463
1325	0.1702228588	0.1838888889	0.2266615741
1326	0.1702171033	0.184	0.2266220679
1327	0.170212572	0.1842222222	0.2269600309
1328	0.1702041011	0.1844444444	0.2270131173
1329	0.1701968856	0.1845555556	0.227028858
1330	0.1701938089	0.1845555556	0.2270057099
1331	0.170186138	0.1844444444	0.2270103395
1332	0.170180123	0.1845555556	0.226999537
1333	0.1701718651	0.1846666667	0.2269575617
1334	0.17016676	0.1844444444	0.2268976852
1335	0.1701619239	0.1841111111	0.2268439815
1336	0.1701514268	0.1843333333	0.2271094136
1337	0.1701456082	0.1842222222	0.2270486111
1338	0.170135205	0.1847777778	0.2277513889
1339	0.1701280735	0.1846666667	0.2277236111
1340	0.1701182024	0.1847777778	0.2279199074
1341	0.170109877	0.1845555556	0.2277421296
1342	0.1700993277	0.1847777778	0.2279094136
1343	0.1700868967	0.1847777778	0.2280009259
1344	0.1700789984	0.1848888889	0.2280337963
1345	0.1700702207	0.1845555556	0.2279853395
1346	0.1700638157	0.1847777778	0.2282725309
1347	0.1700542109	0.1847777778	0.2286416667
1348	0.1700452848	0.1846666667	0.2285583333
1349	0.1700390611	0.1846666667	0.2285699074
1350	0.1700314676	0.1846666667	0.2285634259
1351	0.1700231558	0.1847777778	0.2286375
1352	0.170016799	0.1847777778	0.2287324074
1353	0.170011902	0.1848888889	0.2287287037
1354	0.170007773	0.1848888889	0.2287407407
1355	0.1699986335	0.1847777778	0.2287555556
1356	0.1699925742	0.1846666667	0.2286990741
1357	0.1699864959	0.1847777778	0.228787963
1358	0.1699830247	0.1848888889	0.2289101852
1359	0.1699738978	0.1848888889	0.2288768519
1360	0.1699664619	0.1851111111	0.2291518519
1361	0.1699602109	0.1852222222	0.2291935185
1362	0.1699549814	0.1851111111	0.2290574074
1363	0.169948013	0.1851111111	0.2290935185
1364	0.1699441226	0.1851111111	0.2290935185
1365	0.1699340911	0.1853333333	0.2290546296
1366	0.1699250072	0.1853333333	0.229287963
1367	0.1699145874	0.1854444444	0.2294046296
1368	0.1699039939	0.1853333333	0.2289345679
1369	0.1698967371	0.1853333333	0.2290092593
1370	0.1698872557	0.1857777778	0.2293484568
1371	0.1698825837	0.1857777778	0.229379321
1372	0.1698762796	0.1858888889	0.2293996914
1373	0.1698671507	0.1857777778	0.2292885802
1374	0.1698607014	0.1858888889	0.2293373457
1375	0.1698562318	0.186	0.2294966049
1376	0.1698457904	0.1863333333	0.2298932099
1377	0.1698423549	0.1864444444	0.2299765432
1378	0.1698372071	0.1861111111	0.2296993827
1379	0.1698290819	0.1861111111	0.229732716
1380	0.1698225813	0.1858888889	0.2295907407
1381	0.1698186455	0.186	0.2298222222
1382	0.16980469	0.186	0.2298731481
1383	0.1697948546	0.1861111111	0.2299731481
1384	0.1697854118	0.1864444444	0.2302347222
1385	0.1697798146	0.1866666667	0.2303291667
1386	0.1697716105	0.1866666667	0.230475463
1387	0.1697619626	0.1864444444	0.2304044753
1388	0.1697561104	0.1862222222	0.2302410494
1389	0.1697522721	0.1863333333	0.2303484568
1390	0.1697416876	0.1863333333	0.2303237654
1391	0.1697329109	0.1866666667	0.2304850309
1392	0.1697229452	0.1867777778	0.2303274691
1393	0.1697170358	0.1867777778	0.2304851852
1394	0.1697125267	0.1866666667	0.2303895062
1395	0.1697037655	0.1867777778	0.230491358
1396	0.1696957145	0.1872222222	0.2308949074
1397	0.1696891089	0.1872222222	0.2309736111
1398	0.1696783391	0.1873333333	0.2310162037
1399	0.1696674444	0.1875555556	0.2311958333
1400	0.1696595306	0.1876666667	0.2315013889
1401	0.1696539343	0.1874444444	0.2314186728
1402	0.1696443198	0.1875555556	0.231453858
1403	0.1696348942	0.1875555556	0.2315445988
1404	0.1696254789	0.1876666667	0.2314976852
1405	0.169619274	0.1877777778	0.231471142
1406	0.1696127912	0.1878888889	0.2313109568
1407	0.1696046924	0.1877777778	0.2313942901
1408	0.1695987338	0.1875555556	0.2313979938
1409	0.1695961407	0.1876666667	0.2314591049
1410	0.1695906502	0.1878888889	0.2315924383
1411	0.169582937	0.188	0.2317868827
1412	0.1695747589	0.188	0.2318239198
1413	0.1695671988	0.188	0.2318236111
1414	0.1695597426	0.188	0.2319569444
1415	0.1695544648	0.1876666667	0.2318856481
1416	0.1695467814	0.1877777778	0.232046142
1417	0.1695394886	0.1878888889	0.2321905864
1418	0.1695322686	0.1881111111	0.2324282407
1419	0.1695261903	0.1882222222	0.232546142
1420	0.1695174684	0.1882222222	0.2323609568
1421	0.169509597	0.1883333333	0.2323128086
1422	0.1694986994	0.1881111111	0.2322243827
1423	0.1694928624	0.1882222222	0.2323438272
1424	0.1694863017	0.1883333333	0.232383642
1425	0.1694771328	0.1884444444	0.2325742284
1426	0.169474096	0.1884444444	0.2326359568
1427	0.1694679692	0.1885555556	0.2327563272
1428	0.1694613657	0.1885555556	0.2327992284
1429	0.1694553676	0.1885555556	0.2328862654
1430	0.1694451954	0.1885555556	0.2329520062
1431	0.1694377904	0.1886666667	0.2328686728
1432	0.1694304085	0.1887777778	0.232874537
1433	0.1694215021	0.1887777778	0.2327708333
1434	0.1694107935	0.1888888889	0.232925463
1435	0.1694060522	0.1887777778	0.2331657407
1436	0.1693994566	0.1887777778	0.2331106481
1437	0.1693944075	0.1886666667	0.2333597222
1438	0.1693872052	0.1887777778	0.2334361111
1439	0.1693710981	0.1887777778	0.2333087963
1440	0.1693635633	0.1888888889	0.2333458333
1441	0.1693579135	0.189	0.2335402778
1442	0.1693536119	0.189	0.2334802469
1443	0.1693453416	0.189	0.2334612654
1444	0.1693437625	0.1888888889	0.2334890432
1445	0.1693382618	0.189	0.2336691358
1446	0.1693345661	0.189	0.2337432099
1447	0.1693295151	0.1891111111	0.2338339506
1448	0.1693220108	0.1891111111	0.233862963
1449	0.1693129219	0.189	0.2338740741
1450	0.1693065757	0.1888888889	0.2337666667
1451	0.1692996629	0.1888888889	0.2338097222
1452	0.1692931094	0.1891111111	0.2338541667
1453	0.1692807729	0.1893333333	0.2339347222
1454	0.1692719343	0.1892222222	0.2339180556
1455	0.1692635066	0.189	0.2339384259
1456	0.1692582586	0.1892222222	0.234150463
1457	0.1692513964	0.1892222222	0.2339387346
1458	0.1692468282	0.1892222222	0.2339016975
1459	0.1692391725	0.1893333333	0.2340683642
1460	0.1692288291	0.1893333333	0.2340794753
1461	0.16922387	0.1894444444	0.2342516975
1462	0.1692211098	0.1893333333	0.2341516975
1463	0.1692153252	0.1895555556	0.234195216
1464	0.1692043597	0.1895555556	0.2342861111
1465	0.169197044	0.1895555556	0.2343064815
1466	0.1691903651	0.1895555556	0.2343435185
1467	0.1691810656	0.1895555556	0.2343435185
1468	0.169177296	0.1895555556	0.2343712963
1469	0.1691730664	0.1895555556	0.2344277778
1470	0.1691661935	0.1898888889	0.2346055556
1471	0.1691597247	0.1896666667	0.2344509259
1472	0.1691529597	0.1897777778	0.234562037
1473	0.169144964	0.1898888889	0.234687963
1474	0.1691369939	0.1898888889	0.2347435185
1475	0.1691323838	0.1898888889	0.2347435185
1476	0.1691241415	0.1901111111	0.2347138889
1477	0.1691151026	0.19	0.2348842593
1478	0.1691087933	0.19	0.2348842593
1479	0.1690981837	0.1898888889	0.2347824074
1480	0.1690885921	0.1898888889	0.2349768519
1481	0.1690814437	0.1897777778	0.2349027778
1482	0.1690771051	0.1897777778	0.2349138889
1483	0.1690700572	0.1897777778	0.2349115741
1484	0.1690619954	0.1898888889	0.2350967593
1485	0.1690549084	0.19	0.235124537
1486	0.1690458451	0.19	0.2351924383
1487	0.1690387861	0.1897777778	0.2350041667
1488	0.1690281468	0.1897777778	0.2352837963
1489	0.1690230783	0.1897777778	0.2351572531
1490	0.1690153705	0.19	0.235883179
1491	0.1690098487	0.19	0.2359276235
1492	0.1689993969	0.1901111111	0.2360736111
1493	0.1689933283	0.19	0.2359810185
1494	0.1689806809	0.19	0.2360273148
1495	0.1689756112	0.1901111111	0.2359199074
1496	0.16896755	0.19	0.2358834877
1497	0.1689598391	0.1898888889	0.2357983025
1498	0.1689512655	0.1898888889	0.2358149691
1499	0.1689399848	0.1898888889	0.2357520062
1500	0.1689313043	0.1898888889	0.2358146605
1501	0.1689252028	0.1898888889	0.2359010802
1502	0.1689201696	0.1901111111	0.2360899691
1503	0.1689105269	0.1903333333	0.2362709877
1504	0.1689022277	0.1903333333	0.2363287037
1505	0.1688967663	0.1903333333	0.2363762346
1506	0.1688944152	0.1903333333	0.2365416667
1507	0.1688880857	0.1902222222	0.2364416667
1508	0.1688792973	0.1902222222	0.2364108025
1509	0.168873355	0.1903333333	0.2365140432
1510	0.1688694757	0.1903333333	0.2364807099
1511	0.168862013	0.1903333333	0.2366158951
1512	0.1688518959	0.1905555556	0.2367140432
1513	0.1688448486	0.1906666667	0.2367584877
1514	0.168840548	0.1905555556	0.2366010802
1515	0.168834143	0.1905555556	0.2366084877
1516	0.1688258719	0.1905555556	0.2365197531
1517	0.1688229823	0.1904444444	0.2365989198
1518	0.1688140515	0.1904444444	0.2367192901
1519	0.1688069257	0.1904444444	0.2367285494
1520	0.1688021091	0.1904444444	0.2362216049
1521	0.1687948324	0.1904444444	0.2364790123
1522	0.1687914449	0.1903333333	0.236508179
1523	0.1687812391	0.1902222222	0.2363174383
1524	0.1687766133	0.1902222222	0.2363915123
1525	0.1687702168	0.1903333333	0.2364899691
1526	0.1687622877	0.1902222222	0.2366473765
1527	0.1687510393	0.1903333333	0.2363837963
1528	0.1687471207	0.1904444444	0.2361875
1529	0.1687396067	0.1904444444	0.2362013889
1530	0.1687363172	0.1904444444	0.2362199074
1531	0.1687328957	0.1905555556	0.2364686728
1532	0.1687255642	0.1906666667	0.2366945988
1533	0.1687192939	0.1906666667	0.2368739198
1534	0.1687155167	0.1906666667	0.236920216
1535	0.1687090329	0.1908888889	0.2366280864
1536	0.16870454	0.191	0.2366570988
1537	0.1686987398	0.1908888889	0.2368521605
1538	0.1686918541	0.1908888889	0.2368040123
1539	0.1686841839	0.191	0.236870679
1540	0.1686778958	0.1911111111	0.2370447531
1541	0.1686721373	0.191	0.2368555556
1542	0.1686653293	0.191	0.2370314815
1543	0.1686591436	0.191	0.2369398148
1544	0.1686589153	0.191	0.2369398148
1545	0.1686486706	0.1911111111	0.2367645062
1546	0.1686423314	0.1911111111	0.2368478395
1547	0.1686354944	0.1911111111	0.236804321
1548	0.1686258145	0.1912222222	0.2370098765
1549	0.1686202874	0.191	0.2368969136
1550	0.1686121729	0.191	0.2368283951
1551	0.1686043636	0.1912222222	0.2371320988
1552	0.168596634	0.1912222222	0.237554321
1553	0.1685897152	0.1912222222	0.2375200617
1554	0.1685838249	0.1911111111	0.2374533951
1555	0.1685763442	0.1911111111	0.2374533951
1556	0.1685702087	0.1912222222	0.2373885802
1557	0.1685626849	0.1912222222	0.2373885802
1558	0.1685576299	0.1912222222	0.237492284
1559	0.1685461291	0.1912222222	0.2375200617
1560	0.1685405074	0.1912222222	0.2375126543
1561	0.1685379638	0.1912222222	0.2375126543
1562	0.1685284425	0.1914444444	0.2379114198
1563	0.1685221979	0.1914444444	0.2378466049
1564	0.1685194154	0.1914444444	0.2378354938
1565	0.1685135705	0.1913333333	0.2376808642
1566	0.1685076289	0.1916666667	0.2377100309
1567	0.1685027958	0.1916666667	0.2380109568
1568	0.1684948015	0.1917777778	0.237920216
1569	0.1684886839	0.1918888889	0.2382405864
1570	0.1684880419	0.192	0.2383516975
1571	0.1684835297	0.1918888889	0.2383566358
1572	0.1684753372	0.1917777778	0.2384140432
1573	0.168467126	0.1918888889	0.2384381173
1574	0.1684570907	0.1921111111	0.238541821
1575	0.1684492771	0.1918888889	0.2386881173
1576	0.1684417848	0.192	0.2387776235
1577	0.1684382801	0.192	0.2386507716
1578	0.1684335978	0.192	0.2386816358
1579	0.1684297427	0.192	0.2386229938
1580	0.1684240114	0.192	0.2382399691
1581	0.1684145667	0.192	0.2383973765
1582	0.1684102893	0.1918888889	0.2379617284
1583	0.1684045675	0.1918888889	0.2382561728
1584	0.1683963322	0.192	0.2386603395
1585	0.1683897994	0.192	0.2387084877
1586	0.1683856773	0.192	0.238629784
1587	0.1683814645	0.1922222222	0.2387689815
1588	0.1683748873	0.1922222222	0.2387921296
1589	0.1683630156	0.1922222222	0.2384344136
1590	0.1683564525	0.1921111111	0.2383783951
1591	0.1683479218	0.192	0.2384814815
1592	0.1683409702	0.192	0.2384675926
1593	0.1683357045	0.1921111111	0.238612963
1594	0.168329559	0.1922222222	0.2386185185
1595	0.1683249904	0.1922222222	0.2385527778
1596	0.168318333	0.1922222222	0.238587963
1597	0.1683105225	0.1924444444	0.2387601852
1598	0.1683036116	0.1924444444	0.2387282407
1599	0.168296841	0.1925555556	0.2385106481
1600	0.1682881617	0.1926666667	0.2384921296
1601	0.1682781505	0.1927777778	0.2383115741
1602	0.1682734092	0.1928888889	0.2383729938
1603	0.1682679665	0.1927777778	0.2383526235
1604	0.1682620045	0.1928888889	0.2384359568
1605	0.1682564178	0.1927777778	0.2381535494
1606	0.1682494677	0.1928888889	0.238195216
1607	0.1682432219	0.1926666667	0.2381072531
1608	0.168239078	0.1923333333	0.2381322531
1609	0.1682327539	0.1925555556	0.2385489198
1610	0.1682294738	0.1924444444	0.2384748457
1611	0.1682258227	0.1924444444	0.2384563272
1612	0.1682191816	0.1924444444	0.238316821
1613	0.1682100631	0.1926666667	0.2383544753
1614	0.1682046373	0.1924444444	0.2383118827
1615	0.1681970865	0.1924444444	0.2383192901
1616	0.1681890545	0.1924444444	0.2383192901
1617	0.1681860165	0.1923333333	0.2382748457
1618	0.1681765753	0.1922222222	0.2381483025
1619	0.1681710843	0.1922222222	0.2381205247
1620	0.1681645997	0.1926666667	0.2384935185
1621	0.1681625374	0.1926666667	0.2386842593
1622	0.16815623	0.1926666667	0.2386398148
1623	0.1681475055	0.1927777778	0.2390657407
1624	0.168142374	0.1927777778	0.2389444444
1625	0.1681339631	0.1927777778	0.2389320988
1626	0.1681282232	0.1926666667	0.2390515432
1627	0.1681209149	0.1926666667	0.2393694444
1628	0.1681140885	0.1926666667	0.2393490741
1629	0.1681072305	0.1927777778	0.2395305556
1630	0.1681027696	0.1927777778	0.2394842593
1631	0.1680978527	0.1927777778	0.2392972222
1632	0.1680890652	0.1928888889	0.239225
1633	0.1680821123	0.1928888889	0.239445679
1634	0.1680733324	0.1932222222	0.2395141975
1635	0.1680655666	0.1932222222	0.2395141975
1636	0.1680590746	0.1934444444	0.2396851852
1637	0.1680532332	0.1934444444	0.2397361111
1638	0.1680488196	0.1932222222	0.2392361111
1639	0.1680419116	0.1933333333	0.2393651235
1640	0.168035291	0.1934444444	0.2396975309
1641	0.1680243557	0.1934444444	0.2397407407
1642	0.1680161581	0.1935555556	0.2399462963
1643	0.1680109495	0.1938888889	0.2401203704
1644	0.1680076469	0.1938888889	0.2403185185
1645	0.16799897	0.194	0.2404777778
1646	0.1679915475	0.1938888889	0.2403186728
1647	0.1679891603	0.1938888889	0.2403186728
1648	0.1679867247	0.1938888889	0.2403094136
1649	0.1679814013	0.194	0.2404266975
1650	0.1679748862	0.1936666667	0.2402353395
1651	0.1679682153	0.1936666667	0.2402983025
1652	0.1679623142	0.1937777778	0.2403785494
1653	0.1679551245	0.1938888889	0.2402544753
1654	0.1679496257	0.1938888889	0.2402544753
1655	0.1679384458	0.1938888889	0.2405507716
1656	0.1679317196	0.194	0.240558179
1657	0.1679243339	0.1941111111	0.2405103395
1658	0.1679202624	0.1941111111	0.2402773148
1659	0.1679120385	0.194	0.2400760802
1660	0.1679038471	0.1937777778	0.2399912037
1661	0.1678984781	0.1937777778	0.2401427469
1662	0.1678924286	0.1938888889	0.2402026235
1663	0.1678873142	0.1937777778	0.2402242284
1664	0.1678817724	0.1938888889	0.2404186728
1665	0.1678769978	0.1941111111	0.2406742284
1666	0.1678713259	0.194	0.2406445988
1667	0.1678665054	0.194	0.2405489198
1668	0.1678583686	0.194	0.2409054012
1669	0.1678530976	0.194	0.2409729938
1670	0.1678426292	0.194	0.2409729938
1671	0.167836448	0.1941111111	0.2410174383
1672	0.1678327602	0.1941111111	0.2410137346
1673	0.1678253539	0.1941111111	0.2409347222
1674	0.1678159667	0.1941111111	0.2409625
1675	0.1678081283	0.1938888889	0.2409643519
1676	0.1678032737	0.1937777778	0.2409199074
1677	0.1677951118	0.194	0.2411143519
1678	0.1677853857	0.1941111111	0.2410989198
1679	0.1677812215	0.1941111111	0.2410989198
1680	0.1677685138	0.194	0.2410433642
1681	0.1677628009	0.194	0.2412334877
1682	0.167760243	0.194	0.2412174383
1683	0.1677578572	0.1941111111	0.241245216
1684	0.1677515519	0.194	0.2411248457
1685	0.1677458567	0.1941111111	0.2412408951
1686	0.1677402072	0.1941111111	0.2414075617
1687	0.1677329376	0.1942222222	0.241500463
1688	0.1677244566	0.1942222222	0.2413449074
1689	0.1677174571	0.1942222222	0.2419979938
1690	0.1677126897	0.1942222222	0.2419572531
1691	0.1677042634	0.1941111111	0.2417442901
1692	0.1676954108	0.1941111111	0.2416958333
1693	0.1676891255	0.1941111111	0.2417625
1694	0.1676889886	0.1941111111	0.2417625
1695	0.1676856885	0.1942222222	0.2418384259
1696	0.1676807114	0.1942222222	0.2416217593
1697	0.1676710604	0.1942222222	0.2415513889
1698	0.1676617519	0.1942222222	0.2414791667
1699	0.1676556698	0.194	0.2413470679
1700	0.167649582	0.194	0.2414137346
1701	0.1676421283	0.1937777778	0.2413192901
1702	0.1676364314	0.1938888889	0.2414415123
1703	0.1676280369	0.194	0.2415433642
1704	0.1676199054	0.1941111111	0.2414507716
1705	0.1676138726	0.1942222222	0.2421955247
1706	0.1676062808	0.1941111111	0.2420078704
1707	0.167602225	0.1941111111	0.2422023148
1708	0.1675948023	0.194	0.2422060185
1709	0.1675940094	0.194	0.2422060185
1710	0.1675902015	0.1941111111	0.2421554012
1711	0.1675861341	0.1941111111	0.2422294753
1712	0.1675804355	0.1941111111	0.2421896605
1713	0.1675723487	0.194	0.2422162037
1714	0.1675666768	0.194	0.2422439815
1715	0.1675611265	0.1942222222	0.242350463
1716	0.1675541477	0.194	0.2421615741
1717	0.1675443279	0.1941111111	0.2423021605
1718	0.1675363994	0.1941111111	0.242383642
1719	0.1675309636	0.1941111111	0.2424058642
1720	0.167521912	0.1941111111	0.242470679
1721	0.1675103989	0.194	0.2422231481
1722	0.1675009247	0.194	0.2422083333
1723	0.1674938907	0.1938888889	0.2421512346
1724	0.1674883494	0.194	0.2421503086
1725	0.1674786048	0.1942222222	0.2421114198
1726	0.1674743771	0.1942222222	0.2421688272
1727	0.1674678152	0.1941111111	0.2422623457
1728	0.1674618868	0.194	0.2421320988
1729	0.1674618012	0.194	0.2421320988
1730	0.167454896	0.1937777778	0.2419858025
1731	0.167449327	0.1936666667	0.2419287037
1732	0.1674475843	0.1935555556	0.2418787037
1733	0.1674379775	0.1936666667	0.2419533951
1734	0.1674372535	0.1936666667	0.2419533951
1735	0.1674306453	0.1937777778	0.2421126543
1736	0.1674200382	0.194	0.2419052469
1737	0.1674115531	0.194	0.2420098765
1738	0.167406886	0.194	0.2420117284
1739	0.1674008388	0.1942222222	0.2420811728
1740	0.1673942796	0.194	0.2418654321
1741	0.1673886719	0.1938888889	0.241987037
1742	0.1673825869	0.1938888889	0.2421166667
1743	0.1673774436	0.194	0.2421907407
1744	0.1673676052	0.1941111111	0.2425024691
1745	0.1673605496	0.1941111111	0.2424978395
1746	0.1673557592	0.1941111111	0.2424996914
1747	0.1673478187	0.1941111111	0.2424688272
1748	0.1673404325	0.1941111111	0.242433642
1749	0.1673319095	0.1941111111	0.2425040123
1750	0.1673216715	0.1941111111	0.2426299383
1751	0.1673160253	0.194	0.2426132716
1752	0.1673077242	0.1941111111	0.2426132716
1753	0.167302973	0.194	0.242557716
1754	0.1672965927	0.1936666667	0.2424237654
1755	0.1672883559	0.1937777778	0.2425570988
1756	0.167284154	0.1938888889	0.2425552469
1757	0.1672780023	0.194	0.2425830247
1758	0.1672752652	0.1937777778	0.2425243827
1759	0.1672696688	0.1936666667	0.2425243827
1760	0.1672672875	0.1936666667	0.2425243827
1761	0.167260456	0.1936666667	0.2425799383
1762	0.167254541	0.1936666667	0.2425614198
1763	0.1672494415	0.1937777778	0.2427412037
1764	0.1672435167	0.1937777778	0.2425023148
1765	0.1672385639	0.1935555556	0.2423800926
1766	0.1672315511	0.1935555556	0.2423421296
1767	0.1672254826	0.1935555556	0.2423810185
1768	0.1672185918	0.1935555556	0.2424609568
1769	0.1672112375	0.1937777778	0.2426165123
1770	0.1672035711	0.1936666667	0.242533642
1771	0.1671960578	0.1935555556	0.242520679
1772	0.1671890391	0.1934444444	0.242420679
1773	0.167178302	0.1934444444	0.2423929012
1774	0.1671781709	0.1934444444	0.2423929012
1775	0.1671734677	0.1936666667	0.2424854938
1776	0.1671629835	0.1937777778	0.242533642
1777	0.1671564499	0.1938888889	0.2425132716
1778	0.1671481915	0.1941111111	0.242545679
1779	0.1671420412	0.1942222222	0.2425804012
1780	0.16713628	0.1943333333	0.2427266975
1781	0.1671362191	0.1943333333	0.2427266975
1782	0.1671305457	0.1943333333	0.2427359568
1783	0.1671262298	0.1942222222	0.2426933642
1784	0.1671199774	0.1942222222	0.2426655864
1785	0.1671175506	0.1942222222	0.2426655864
1786	0.167110622	0.1942222222	0.242858179
1787	0.1671068047	0.1942222222	0.2428205247
1788	0.1671000559	0.1941111111	0.2424075617
1789	0.1670905567	0.1941111111	0.2428705247
1790	0.1670836485	0.1942222222	0.2430075617
1791	0.1670773462	0.1942222222	0.2430186728
1792	0.1670688322	0.1942222222	0.2428996914
1793	0.1670607075	0.1942222222	0.2431623457
1794	0.1670549033	0.1944444444	0.2431364198
1795	0.1670467889	0.1946666667	0.2436487654
1796	0.1670414011	0.1947777778	0.2440395062
1797	0.1670334832	0.1947777778	0.2437830247
1798	0.1670268302	0.1947777778	0.2437033951
1799	0.1670166941	0.195	0.2437487654
1800	0.1670119023	0.195	0.2436364198
1801	0.1670056175	0.1951111111	0.2438067901
1802	0.1669994195	0.1952222222	0.2439654321
1803	0.1669913454	0.1952222222	0.244158642
1804	0.166988652	0.1952222222	0.244158642
1805	0.1669795141	0.1951111111	0.2441253086
1806	0.1669722701	0.195	0.2442277778
1807	0.166967349	0.1947777778	0.2441648148
1808	0.1669606253	0.1946666667	0.2440407407
1809	0.1669552868	0.1944444444	0.243662037
1810	0.1669472569	0.1945555556	0.2437435185
1811	0.1669421685	0.1948888889	0.2438138889
1812	0.1669371457	0.1948888889	0.2436521605
1813	0.1669370836	0.1948888889	0.2436521605
1814	0.1669298808	0.1948888889	0.2437984568
1815	0.1669238705	0.1951111111	0.2437391975
1816	0.1669180645	0.195	0.2436373457
1817	0.1669144401	0.1948888889	0.2435299383
1818	0.1669071152	0.195	0.2438651235
1819	0.1669046532	0.1947777778	0.2436021605
1820	0.1669013811	0.1947777778	0.2436253086
1821	0.1668946415	0.1947777778	0.2439466049
1822	0.1668945869	0.1947777778	0.2439466049
1823	0.1668900446	0.1947777778	0.243975
1824	0.1668841017	0.1946666667	0.2438962963
1825	0.1668780195	0.1947777778	0.244074537
1826	0.1668731048	0.1947777778	0.2440513889
1827	0.1668727132	0.1947777778	0.2440513889
1828	0.166863433	0.1945555556	0.2438516975
1829	0.1668587041	0.1945555556	0.2437729938
